ID,CVE,year,month,spl_type,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date,earliest_version,latest_version
3894,CVE-2022-20009,2022,5,5/5/22,,"A-213172319,","https://android.googlesource.com/kernel/common/+/528615555b59cbd659186d44b3c6db69c30414eb"" rel=""noreferrer,https://android.googlesource.com/kernel/common/+/823fc2b264f1ec12678564271c5fa34e3250cf83"" rel=""noreferrer",EoP,High,,Linux,,"In various functions of the USB gadget subsystem, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-213172319References: Upstream kernel",,2022-05-10T20:15:09.067,2022-05-16T16:03:18.900,CWE-787,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,HIGH,HIGH,HIGH,6.8,MEDIUM,Out-of-bounds Write,2022-05-01,,
3895,CVE-2022-20008,2022,5,5/5/22,,"A-216481035,","https://android.googlesource.com/kernel/common/+/2aea7dc18f4249dc53e53598db50b59c26a60aeb"" rel=""noreferrer,https://android.googlesource.com/kernel/common/+/8a3679a75730c1babde6bf63e35d227f3305bd90"" rel=""noreferrer,https://android.googlesource.com/kernel/common/+/8f66dc1a78a743ea3c3f039500d2aa0cddd776d5"" rel=""noreferrer",ID,High,,SD MMC,,"In mmc_blk_read_single of block.c, there is a possible way to read kernel heap memory due to uninitialized data. This could lead to local information disclosure if reading from an SD card that triggers errors, with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-216481035References: Upstream kernel",,2022-05-10T20:15:09.023,2022-05-16T16:04:29.087,CWE-908,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,HIGH,NONE,NONE,4.6,MEDIUM,Use of Uninitialized Resource,2022-05-01,,
3896,CVE-2021-22600,2022,5,5/5/22,,"A-213464034,","https://android.googlesource.com/kernel/common/+/27fc5a7c6972bd73ac0cc0cf811ec2ecb989014f"" rel=""noreferrer",EoP,Moderate,,Kernel,,A double free bug in packet_set_ring() in net/packet/af_packet.c can be exploited by a local user through crafted syscalls to escalate privileges or deny service. We recommend upgrading kernel past the effected versions or rebuilding past ec6af094ea28f0f2dda1a6a33b14cd57e36a9755,,2022-01-26T14:15:08.123,2023-06-26T18:59:36.163,CWE-415,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Double Free,2022-05-01,,
3896,CVE-2021-22600,2022,5,5/5/22,,"A-213464034,","https://android.googlesource.com/kernel/common/+/27fc5a7c6972bd73ac0cc0cf811ec2ecb989014f"" rel=""noreferrer",EoP,Moderate,,Kernel,,A double free bug in packet_set_ring() in net/packet/af_packet.c can be exploited by a local user through crafted syscalls to escalate privileges or deny service. We recommend upgrading kernel past the effected versions or rebuilding past ec6af094ea28f0f2dda1a6a33b14cd57e36a9755,,2022-01-26T14:15:08.123,2023-06-26T18:59:36.163,CWE-415,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Double Free,2022-05-01,,
3897,CVE-2022-20084,2022,5,5/5/22,,"A-223071148,M-ALPS06498874",,,High,,telephony,,"In telephony, there is a possible way to disable receiving emergency broadcasts due to a missing permission check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS06498874; Issue ID: ALPS06498874.",,2022-05-03T20:15:08.197,2022-05-11T13:18:50.083,CWE-862,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Missing Authorization,2022-05-01,,
3898,CVE-2022-20109,2022,5,5/5/22,,"A-223072269,M-ALPS06399915",,,High,,ion,,"In ion, there is a possible use after free due to improper update of reference count. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS06399915; Issue ID: ALPS06399915.",,2022-05-03T20:15:08.870,2023-08-08T14:21:49.707,NVD-CWE-Other,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2022-05-01,,
3899,CVE-2022-20110,2022,5,5/5/22,,"A-223071150,M-ALPS06399915",,,High,,ion,,"In ion, there is a possible use after free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS06399915; Issue ID: ALPS06399901.",,2022-05-03T20:15:08.917,2023-08-08T14:21:49.707,CWE-367,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Time-of-check Time-of-use (TOCTOU) Race Condition,2022-05-01,,
3900,CVE-2022-22057,2022,5,5/5/22,,"A-218337595,,QC-CR#3077687","https://source.codeaurora.org/quic/la/kernel/msm-5.4/commit/?id=339824df70a0e9e08f2a7151b776d72421050f04"" rel=""noreferrer",,High,,Display,,"Use after free in graphics fence due to a race condition while closing fence file descriptor and destroy graphics timeline simultaneously in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables",,2022-06-14T10:15:18.763,2023-08-08T14:22:24.967,CWE-362,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-05-01,,
3901,CVE-2022-22064,2022,5,5/5/22,,"A-218338071,,QC-CR#3042282,QC-CR#3048959,QC-CR#3056532,QC-CR#3049158","https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=9e8dbd5b761e9a152cb77562ec20124b5b69c7cf"" rel=""noreferrer,https://source.codeaurora.org/quic/le/platform/vendor/qcom-opensource/wlan/prima/commit/?id=b84f0da6a06d2f4c6f497b1bf3c291e71fb37838"" rel=""noreferrer,https://source.codeaurora.org/quic/le/platform/vendor/qcom-opensource/wlan/prima/commit/?id=d2a6e223866ca0de9af3fad7a2ad7a44658f479d"" rel=""noreferrer,https://source.codeaurora.org/quic/le/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=6fba8935de694cc61a13bba40fd1251097cdc014"" rel=""noreferrer,https://source.codeaurora.org/quic/le/platform/vendor/qcom-opensource/wlan/qcacld-2.0/commit/?id=ba9e94231a2b072f44ba702682bd0dc23cb37edc"" rel=""noreferrer",,High,,WLAN,,"Possible buffer over read due to lack of size validation while unpacking frame in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2022-06-14T10:15:18.823,2023-04-19T17:10:55.030,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Out-of-bounds Read,2022-05-01,,
3902,CVE-2022-22065,2022,5,5/5/22,,"A-218337597,,QC-CR#3042293,QC-CR#3064612","https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=d737412829798dd54e8355074f4653662a763c02"" rel=""noreferrer,https://source.codeaurora.org/quic/le/platform/vendor/qcom-opensource/wlan/prima/commit/?id=edc957bca2d254d202765b7fd131261ad2b75a29"" rel=""noreferrer",,High,,WLAN,,"Out of bound read in WLAN HOST due to improper length check can lead to DOS in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2022-06-14T10:15:18.880,2023-04-19T17:10:55.030,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Out-of-bounds Read,2022-05-01,,
3903,CVE-2022-22068,2022,5,5/5/22,,"A-218337596,,QC-CR#3084983","https://source.codeaurora.org/quic/la/kernel/msm-5.4/commit/?id=57a6844ba565447f802abecc9e47b39f33187ef2"" rel=""noreferrer,https://source.codeaurora.org/quic/le/kernel/msm-4.19/commit/?id=0098ef73cc8d83fce4583252d3fe5e95642e9a9f"" rel=""noreferrer",,High,,Kernel,,"kernel event may contain unexpected content which is not generated by NPU software in asynchronous execution mode in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2022-06-14T10:15:18.937,2022-06-22T14:47:14.813,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2022-05-01,,
3904,CVE-2022-22072,2022,5,5/5/22,,"A-218339149,,QC-CR#3073345","https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=34fa11aeb2d9232d4ed4b4babab0e4760f04aa92"" rel=""noreferrer,https://source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=18eae871c458008b7b7fcb729a3c9a73e4fdc135"" rel=""noreferrer",,High,,WLAN,,"Buffer overflow can occur due to improper validation of NDP application information length in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music",,2022-06-14T10:15:19.070,2023-08-08T14:22:24.967,CWE-1284,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Specified Quantity in Input,2022-05-01,,
3935,CVE-2021-0698,2022,8,8/5/22,,A-236848165,,,High,,PowerVR-GPU,,"In PVRSRVBridgeHeapCfgHeapDetails, there is a possible leak of kernel heap content due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-236848165",,2022-08-24T14:15:08.673,2022-08-25T13:42:36.920,CWE-908,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Use of Uninitialized Resource,2022-08-01,,
3936,CVE-2021-0887,2022,8,8/5/22,,A-236848817,,,High,,PowerVR-GPU,,"In PVRSRVBridgeHeapCfgHeapConfigName, there is a possible leak of kernel heap content due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-236848817",,2022-08-24T14:15:08.897,2022-08-25T13:41:07.740,CWE-908,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Use of Uninitialized Resource,2022-08-01,,
3937,CVE-2021-0891,2022,8,8/5/22,,A-236849490,,,High,,PowerVR-GPU,,An unprivileged app can trigger PowerVR driver to return an uninitialized heap memory causing information disclosure.Product: AndroidVersions: Android SoCAndroid ID: A-236849490,,2022-08-24T14:15:09.043,2022-08-27T04:00:02.343,CWE-269,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Improper Privilege Management,2022-08-01,,
3938,CVE-2021-0946,2022,8,8/5/22,,A-236846966,,,High,,PowerVR-GPU,,"The method PVRSRVBridgePMRPDumpSymbolicAddr allocates puiMemspaceNameInt on the heap, fills the contents of the buffer via PMR_PDumpSymbolicAddr, and then copies the buffer to userspace. The method PMR_PDumpSymbolicAddr may fail, and if it does the buffer will be left uninitialized and despite the error will still be copied to userspace. Kernel leak of uninitialized heap data with no privs required.Product: AndroidVersions: Android SoCAndroid ID: A-236846966",,2022-08-24T14:15:09.197,2023-08-08T14:21:49.707,CWE-909,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Missing Initialization of Resource,2022-08-01,,
3939,CVE-2021-0947,2022,8,8/5/22,,A-236838960,,,High,,PowerVR-GPU,,"The method PVRSRVBridgeTLDiscoverStreams allocates puiStreamsInt on the heap, fills the contents of the buffer via TLServerDiscoverStreamsKM, and then copies the buffer to userspace. The method TLServerDiscoverStreamsKM may fail for several reasons including invalid sizes. If this method fails the buffer will be left uninitialized and despite the error will still be copied to userspace. Kernel leak of uninitialized heap data with no privs required.Product: AndroidVersions: Android SoCAndroid ID: A-236838960",,2022-08-24T14:15:09.347,2023-08-08T14:21:49.707,CWE-909,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Missing Initialization of Resource,2022-08-01,,
3940,CVE-2021-39815,2022,8,8/5/22,,A-232440670,,,High,,PowerVR-GPU,,"The PowerVR GPU driver allows unprivileged apps to allocated pinned memory, unpin it (which makes it available to be freed), and continue using the page in GPU calls. No privileges required and this results in kernel memory corruption.Product: AndroidVersions: Android SoCAndroid ID: A-232440670",,2022-08-24T14:15:09.407,2022-08-29T01:03:24.013,CWE-416,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Use After Free,2022-08-01,,
3941,CVE-2022-20122,2022,8,8/5/22,,A-232441339,,,High,,PowerVR-GPU,,"The PowerVR GPU driver allows unprivileged apps to allocated pinned memory, unpin it (which makes it available to be freed), and continue using the page in GPU calls. No privileges required and this results in kernel memory corruption.Product: AndroidVersions: Android SoCAndroid ID: A-232441339",,2022-08-24T14:15:09.450,2022-08-29T01:03:36.933,CWE-416,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Use After Free,2022-08-01,,
3943,CVE-2022-20239,2022,8,8/5/22,,"A-233972091,U-1883877",,,High,,VSP,,"remap_pfn_range' here may map out of size kernel memory (for example, may map the kernel area), and because the 'vma->vm_page_prot' can also be controlled by userspace, so userspace may map the kernel area to be writable, which is easy to be exploitedProduct: AndroidVersions: Android SoCAndroid ID: A-233972091",,2022-08-10T20:15:26.330,2022-11-05T03:14:58.777,CWE-610,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Externally Controlled Reference to a Resource in Another Sphere,2022-08-01,,
3993,CVE-2021-39660,2022,12,12/5/22,,A-254742984,,,High,,PowerVR-GPU,,"In TBD of TBD, there is a possible way to archive arbitrary code execution in kernel due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-254742984",,2022-12-13T16:15:14.577,2022-12-15T03:59:26.800,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-12-01,,
4000,CVE-2022-39106,2022,12,12/5/22,,"A-252398972,U-1830881",,,High,,kernel,,"In sensor driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",,2022-12-06T07:15:18.377,2022-12-07T15:57:05.880,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Write,2022-12-01,,
4000,CVE-2022-39106,2022,12,12/5/22,,"A-252398972,U-1830881",,,High,,kernel,,"In sensor driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",,2022-12-06T07:15:18.377,2022-12-07T15:57:05.880,CWE-121,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,"A stack-based buffer overflow condition is a condition where the buffer being overwritten is allocated on the stack (i.e., is a local variable or, rarely, a parameter to a function). ,The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow. ",2022-12-01,,
4001,CVE-2022-39131,2022,12,12/5/22,,"A-252950986,U-1914157",,,High,,Kernel,,"In camera driver, there is a possible memory corruption due to improper locking. This could lead to local denial of service in kernel.",,2022-12-06T07:15:19.217,2022-12-07T15:51:04.790,CWE-667,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Improper Locking,2022-12-01,,
4001,CVE-2022-39131,2022,12,12/5/22,,"A-252950986,U-1914157",,,High,,Kernel,,"In camera driver, there is a possible memory corruption due to improper locking. This could lead to local denial of service in kernel.",,2022-12-06T07:15:19.217,2022-12-07T15:51:04.790,CWE-119,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-12-01,,
4002,CVE-2022-39132,2022,12,12/5/22,,"A-252951342,U-1914157",,,High,,Kernel,,"In camera driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",,2022-12-06T07:15:19.610,2022-12-07T15:54:12.050,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Write,2022-12-01,,
4002,CVE-2022-39132,2022,12,12/5/22,,"A-252951342,U-1914157",,,High,,Kernel,,"In camera driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",,2022-12-06T07:15:19.610,2022-12-07T15:54:12.050,CWE-126,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Buffer Over-read,2022-12-01,,
4003,CVE-2022-39133,2022,12,12/5/22,,"A-253957345,U-1946077",,,High,,Kernel,,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",,2022-12-06T07:15:19.947,2023-11-07T03:50:19.280,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Write,2022-12-01,,
4003,CVE-2022-39133,2022,12,12/5/22,,"A-253957345,U-1946077",,,High,,Kernel,,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",,2022-12-06T07:15:19.947,2023-11-07T03:50:19.280,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Write,2022-12-01,,
4004,CVE-2022-39134,2022,12,12/5/22,,"A-253333208,U-1947682",,,High,,Kernel,,"In audio driver, there is a use after free due to a race condition. This could lead to local denial of service in kernel.",,2022-12-06T07:15:20.260,2022-12-07T15:16:38.737,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,4.7,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-12-01,,
4004,CVE-2022-39134,2022,12,12/5/22,,"A-253333208,U-1947682",,,High,,Kernel,,"In audio driver, there is a use after free due to a race condition. This could lead to local denial of service in kernel.",,2022-12-06T07:15:20.260,2022-12-07T15:16:38.737,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,4.7,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-12-01,,
4005,CVE-2022-42754,2022,12,12/5/22,,"A-253344080,U-1967614",,,High,,Kernel,,"In npu driver, there is a memory corruption due to a use after free. This could lead to local denial of service in kernel.",,2022-12-06T07:15:20.540,2022-12-07T15:20:21.440,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Use After Free,2022-12-01,,
4005,CVE-2022-42754,2022,12,12/5/22,,"A-253344080,U-1967614",,,High,,Kernel,,"In npu driver, there is a memory corruption due to a use after free. This could lead to local denial of service in kernel.",,2022-12-06T07:15:20.540,2022-12-07T15:20:21.440,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Use After Free,2022-12-01,,
4006,CVE-2022-42755,2022,12,12/5/22,,"A-253957344,U-1981296",,,High,,Kernel,,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",,2022-12-06T07:15:20.820,2023-11-07T03:53:29.257,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Write,2022-12-01,,
4006,CVE-2022-42755,2022,12,12/5/22,,"A-253957344,U-1981296",,,High,,Kernel,,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",,2022-12-06T07:15:20.820,2023-11-07T03:53:29.257,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Write,2022-12-01,,
4007,CVE-2022-42756,2022,12,12/5/22,,"A-253337348,U-1967535",,,High,,Kernel,,"In sensor driver, there is a possible buffer overflow due to a missing bounds check. This could lead to local denial of service in kernel.",,2022-12-06T07:15:21.043,2022-12-07T15:08:06.353,CWE-120,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2022-12-01,,
4007,CVE-2022-42756,2022,12,12/5/22,,"A-253337348,U-1967535",,,High,,Kernel,,"In sensor driver, there is a possible buffer overflow due to a missing bounds check. This could lead to local denial of service in kernel.",,2022-12-06T07:15:21.043,2022-12-07T15:08:06.353,CWE-120,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2022-12-01,,
4008,CVE-2022-42770,2022,12,12/5/22,,"A-253978051,U-1975103",,,High,,Kernel,,"In wlan driver, there is a race condition, This could lead to local denial of service in wlan services.",,2022-12-06T07:15:23.693,2023-11-07T03:53:32.473,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,4.7,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-12-01,,
4008,CVE-2022-42770,2022,12,12/5/22,,"A-253978051,U-1975103",,,High,,Kernel,,"In wlan driver, there is a race condition, This could lead to local denial of service in wlan services.",,2022-12-06T07:15:23.693,2023-11-07T03:53:32.473,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,4.7,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-12-01,,
4009,CVE-2022-42771,2022,12,12/5/22,,"A-253978040,U-1946329",,,High,,Kenel,,"In wlan driver, there is a race condition, This could lead to local denial of service in wlan services.",,2022-12-06T07:15:23.803,2023-11-07T03:53:32.707,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,4.7,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-12-01,,
4009,CVE-2022-42771,2022,12,12/5/22,,"A-253978040,U-1946329",,,High,,Kenel,,"In wlan driver, there is a race condition, This could lead to local denial of service in wlan services.",,2022-12-06T07:15:23.803,2023-11-07T03:53:32.707,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,NONE,NONE,HIGH,4.7,MEDIUM,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-12-01,,
4010,CVE-2022-42772,2022,12,12/5/22,,"A-253978054,U-1903041",,,High,,kernel,,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",,2022-12-06T07:15:24.080,2023-11-07T03:53:32.933,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Write,2022-12-01,,
4010,CVE-2022-42772,2022,12,12/5/22,,"A-253978054,U-1903041",,,High,,kernel,,"In wlan driver, there is a possible missing bounds check, This could lead to local denial of service in wlan services.",,2022-12-06T07:15:24.080,2023-11-07T03:53:32.933,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Write,2022-12-01,,
4011,CVE-2022-39129,2022,12,12/5/22,,"A-252943954,U-1957128",,,High,,Kernel,,"In face detect driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",,2022-12-06T07:15:18.690,2022-12-07T15:57:30.613,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Write,2022-12-01,,
4011,CVE-2022-39129,2022,12,12/5/22,,"A-252943954,U-1957128",,,High,,Kernel,,"In face detect driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",,2022-12-06T07:15:18.690,2022-12-07T15:57:30.613,CWE-121,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,"A stack-based buffer overflow condition is a condition where the buffer being overwritten is allocated on the stack (i.e., is a local variable or, rarely, a parameter to a function). ,The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow. ",2022-12-01,,
4012,CVE-2022-39130,2022,12,12/5/22,,"A-252950982,U-1957128",,,High,,Kernel,,"In face detect driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",,2022-12-06T07:15:18.937,2022-12-07T15:31:54.367,CWE-125,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Read,2022-12-01,,
4012,CVE-2022-39130,2022,12,12/5/22,,"A-252950982,U-1957128",,,High,,Kernel,,"In face detect driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local denial of service in kernel.",,2022-12-06T07:15:18.937,2022-12-07T15:31:54.367,CWE-126,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Buffer Over-read,2022-12-01,,
4092,CVE-2022-25375,2022,6,6/5/22,,"A-162326603,","https://android.googlesource.com/kernel/common/+/38ea1eac7d88072bbffb630e2b3db83ca649b826"" rel=""noreferrer",ID,High,,RNDIS driver,,An issue was discovered in drivers/usb/gadget/function/rndis.c in the Linux kernel before 5.16.10. The RNDIS USB gadget lacks validation of the size of the RNDIS_MSG_SET command. Attackers can obtain sensitive information from kernel memory.,5.16.10,2022-02-20T20:15:18.117,2023-08-08T14:22:24.967,CWE-1284,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Improper Validation of Specified Quantity in Input,2022-06-01,,
4094,CVE-2022-20210,2022,6,6/5/22,,"A-228868888,U-1770644",,,Critical,,Modem,,"The UE and the EMM communicate with each other using NAS messages. When a new NAS message arrives from the EMM, the modem parses it and fills in internal objects based on the received data. A bug in the parsing code could be used by an attacker to remotely crash the modem, which could lead to DoS or RCE.Product: AndroidVersions: Android SoCAndroid ID: A-228868888",,2022-06-15T14:15:13.533,2022-06-24T03:27:58.040,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-06-01,,
4107,CVE-2020-0338,2022,1,1/1/22,,A-123700107,"https://android.googlesource.com/platform/frameworks/base/+/6ebf410b818c6a525130d5fcb72381217fec8e7a"" rel=""noreferrer",ID,High,"9, 10",,,"In checkKeyIntent of AccountManagerService.java, there is a possible permission bypass. This could lead to local information disclosure with User execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10 Android-9Android ID: A-123700107","Android-10, Android-9",2020-09-17T21:15:15.300,2022-01-21T14:25:27.160,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,REQUIRED,HIGH,NONE,NONE,5.0,MEDIUM,,2022-01-01,9,10
