ID,CVE,year,month,spl_type,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date
2722,CVE-2017-0835,2017,11,11/1/17,,A-63316832,https://android.googlesource.com/platform/external/libmpeg2/+/c07e83250dcdc3be3eca434c266472be8fddec5f,RCE,Critical,"6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"A remote code execution vulnerability in the Android media framework (libmpeg2). Product: Android. Versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-63316832.","6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",2017-11-16T23:29:00.587,2019-10-03T00:03:26.223,NVD-CWE-noinfo,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,,2017-11-01
2723,CVE-2017-0836,2017,11,11/1/17,,A-64893226,https://android.googlesource.com/platform/external/libhevc/+/6921d875c1176cc79a582dd7416e020bf011b53e,RCE,Critical,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"A remote code execution vulnerability in the Android media framework (libhevc). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-64893226.","5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",2017-11-16T23:29:00.617,2019-10-03T00:03:26.223,CWE-129,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Array Index,2017-11-01
2724,CVE-2017-0839,2017,11,11/1/17,,A-64478003,https://android.googlesource.com/platform/frameworks/av/+/2bec2c3b1fd778b35f45ff4f8b385ff9208fe692,ID,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"An information disclosure vulnerability in the Android media framework (libeffects). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-64478003.","5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",2017-11-16T23:29:00.677,2017-12-07T21:07:36.323,CWE-200,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Exposure of Sensitive Information to an Unauthorized Actor,2017-11-01
2725,CVE-2017-0840,2017,11,11/1/17,,A-62948670,https://android.googlesource.com/platform/frameworks/av/+/f630233ee42214b36e6862dc99114f2c2bdda018,ID,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"An information disclosure vulnerability in the Android media framework (libstagefright). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-62948670.","5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",2017-11-16T23:29:00.727,2017-12-07T21:07:44.950,CWE-200,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Exposure of Sensitive Information to an Unauthorized Actor,2017-11-01
2726,CVE-2017-0841,2017,11,11/1/17,,A-37723026,https://android.googlesource.com/platform/system/core/+/47efc676c849e3abf32001d66e2d6eb887e83c48,RCE,Critical,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"A remote code execution vulnerability in the Android system (libutils). Product: Android. Versions: 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-37723026.","5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",2017-11-16T23:29:00.757,2019-10-03T00:03:26.223,CWE-190,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2017-11-01
2727,CVE-2017-0842,2017,11,11/1/17,,A-37502513,https://android.googlesource.com/platform/system/bt/+/b413f1b1365af4273647727e497848f95312d0ec,EoP,High,"6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"An elevation of privilege vulnerability in the Android system (bluetooth). Product: Android. Versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID: A-37502513.","6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",2017-11-16T23:29:00.787,2019-10-03T00:03:26.223,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2017-11-01
2728,CVE-2017-9077,2017,11,11/5/17,,"A-62265013,",//git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=83eaddab4378db256d00d295bda6ca997cd13a52,EoP,High,,Networking subsystem,,"The tcp_v6_syn_recv_sock function in net/ipv6/tcp_ipv6.c in the Linux kernel through 4.11.1 mishandles inheritance, which allows local users to cause a denial of service or possibly have unspecified other impact via crafted system calls, a related issue to CVE-2017-8890.",4.11.1,2017-05-19T14:29:00.217,2023-02-24T18:38:56.613,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2017-11-01
2729,CVE-2017-7541,2017,11,11/5/17,,"A-64258073,",//git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=8f44c9a41386729fea410e688959ddaa9d51be7c,EoP,High,,WLAN,,The brcmf_cfg80211_mgmt_tx function in drivers/net/wireless/broadcom/brcm80211/brcmfmac/cfg80211.c in the Linux kernel before 4.12.3 allows local users to cause a denial of service (buffer overflow and system crash) or possibly gain privileges via a crafted NL80211_CMD_FRAME Netlink packet.,4.12.3,2017-07-25T04:29:00.177,2023-02-14T21:37:40.083,CWE-119,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2017-11-01
2730,CVE-2017-0843,2017,11,11/5/17,,"A-62670819,M-ALPS03361488",,EoP,High,,CCCI,,An elevation of privilege vulnerability in the MediaTek ccci. Product: Android. Versions: Android kernel. Android ID: A-62670819. References: M-ALPS03361488.,,2017-11-16T23:29:00.837,2019-10-03T00:03:26.223,NVD-CWE-noinfo,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2017-11-01
2731,CVE-2017-6264,2017,11,11/5/17,,"A-34705430,N-CVE-2017-6264",,EoP,High,,GPU driver,,"An elevation of privilege vulnerability exists in the NVIDIA GPU driver (gm20b_clk_throt_set_cdev_state), where an out of bound memory read is used as a function pointer could lead to code execution in the kernel.This issue is rated as high because it could allow a local malicious application to execute arbitrary code within the context of a privileged process. Product: Android. Version: N/A. Android ID: A-34705430. References: N-CVE-2017-6264.",,2017-11-14T17:29:00.383,2019-10-03T00:03:26.223,CWE-125,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Read,2017-11-01
2732,CVE-2017-11013,2017,11,11/5/17,,"A-64453535,,QC-CR#2058261","//source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/prima/commit/?id=64297e4caffdf6b1a90807bbdb65a66b43582228,//source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=c9f8654b11a1e693022ad7f163b3bc477fea8ce8",RCE,Critical,,WLAN,,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, countOffset (in function UnpackCore) is increased for each loop, while there is no boundary check against ""pIe->arraybound"".",,2017-11-16T22:29:00.330,2019-10-03T00:03:26.223,CWE-120,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2017-11-01
2733,CVE-2017-11015,2017,11,11/5/17,,"A-64438728,,QC-CR#2060959","//source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=ec58bc99e29d89f8e164954999ef8a45cec21754,//source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=1ef6add65a36de6c4da788f776de2b5b5c528d8e",RCE,Critical,,WLAN,,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, currently, the value of SIR_MAC_AUTH_CHALLENGE_LENGTH is set to 128 which may result in buffer overflow since the frame parser allows challenge text of length up to 253 bytes, but the driver can not handle challenge text larger than 128 bytes.",,2017-11-16T22:29:00.407,2019-10-03T00:03:26.223,CWE-120,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2017-11-01
2734,CVE-2017-11014,2017,11,11/5/17,,"A-64438727,,QC-CR#2060959",//source.codeaurora.org/quic/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/commit/?id=ec58bc99e29d89f8e164954999ef8a45cec21754,RCE,Critical,,WLAN,,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, while parsing a Measurement Request IE in a Roam Neighbor Action Report, a buffer overflow can occur.",,2017-11-16T22:29:00.360,2019-10-03T00:03:26.223,CWE-120,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2017-11-01
2735,CVE-2017-11092,2017,11,11/5/17,,"A-62949902,QC-CR#2077454",,EoP,High,,GPU driver,,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in the KGSL driver function kgsl_ioctl_gpu_command, a Use After Free condition can potentially occur.",,2017-11-16T22:29:01.347,2017-11-30T19:34:03.590,CWE-416,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2017-11-01
2736,CVE-2017-9690,2017,11,11/5/17,,"A-36575870,QC-CR#2045285",,EoP,High,,QBT1000 driver,,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a qbt1000 ioctl handler, an incorrect buffer size check has an integer overflow vulnerability potentially leading to a buffer overflow.",,2017-11-16T22:29:01.517,2019-10-03T00:03:26.223,CWE-190,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2017-11-01
2737,CVE-2017-11017,2017,11,11/5/17,,"A-64453575,,QC-CR#2055629",//source.codeaurora.org/quic/la/kernel/lk/commit/?id=41423b4ef59ea8ed871ab1acc0c9cf48fd1017e4,EoP,High,,Linux boot,,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, while flashing a specially crafted UBI image, it is possible to corrupt memory, or access uninitialized memory.",,2017-11-16T22:29:00.440,2017-11-30T19:10:59.660,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2017-11-01
2738,CVE-2017-11028,2017,11,11/5/17,,"A-64453533,,QC-CR#2008683","//source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=fd70b655d901e626403f132b65fc03d993f0a09b,//source.codeaurora.org/quic/la/kernel/msm-4.4/commit/?id=6724296d3f3b2821b83219768c1b9e971e380a9f",ID,High,,Camera,,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in the ISP Camera driver, the contents of an arbitrary kernel address can be leaked to userspace by the function msm_isp_get_stream_common_data().",,2017-11-16T22:29:00.720,2017-11-30T19:21:40.170,CWE-200,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Exposure of Sensitive Information to an Unauthorized Actor,2017-11-01
2739,CVE-2017-13077,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/c66556ca2473620df9751e73eb97ec50a40ffd3e,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Pairwise Transient Key (PTK) Temporal Key (TK) during the four-way handshake, allowing an attacker within radio range to replay, decrypt, or spoof frames.",,2017-10-17T02:29:00.207,2019-10-03T00:03:26.223,CWE-330,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,HIGH,HIGH,NONE,6.8,MEDIUM,Use of Insufficiently Random Values,2017-11-01
2740,CVE-2017-13078,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Group Temporal Key (GTK) during the four-way handshake, allowing an attacker within radio range to replay frames from access points to clients.",,2017-10-17T13:29:00.193,2019-10-03T00:03:26.223,CWE-330,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,Use of Insufficiently Random Values,2017-11-01
2740,CVE-2017-13078,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Group Temporal Key (GTK) during the four-way handshake, allowing an attacker within radio range to replay frames from access points to clients.",,2017-10-17T13:29:00.193,2019-10-03T00:03:26.223,CWE-323,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,"Reusing a Nonce, Key Pair in Encryption",2017-11-01
2741,CVE-2017-13079,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) that supports IEEE 802.11w allows reinstallation of the Integrity Group Temporal Key (IGTK) during the four-way handshake, allowing an attacker within radio range to spoof frames from access points to clients.",802.11,2017-10-17T13:29:00.367,2019-10-03T00:03:26.223,CWE-330,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,Use of Insufficiently Random Values,2017-11-01
2741,CVE-2017-13079,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) that supports IEEE 802.11w allows reinstallation of the Integrity Group Temporal Key (IGTK) during the four-way handshake, allowing an attacker within radio range to spoof frames from access points to clients.",802.11,2017-10-17T13:29:00.367,2019-10-03T00:03:26.223,CWE-323,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,"Reusing a Nonce, Key Pair in Encryption",2017-11-01
2742,CVE-2017-13080,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Group Temporal Key (GTK) during the group key handshake, allowing an attacker within radio range to replay frames from access points to clients.",,2017-10-17T13:29:00.397,2020-11-10T21:15:12.267,CWE-330,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,Use of Insufficiently Random Values,2017-11-01
2742,CVE-2017-13080,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Group Temporal Key (GTK) during the group key handshake, allowing an attacker within radio range to replay frames from access points to clients.",,2017-10-17T13:29:00.397,2020-11-10T21:15:12.267,CWE-323,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,"Reusing a Nonce, Key Pair in Encryption",2017-11-01
2743,CVE-2017-13081,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) that supports IEEE 802.11w allows reinstallation of the Integrity Group Temporal Key (IGTK) during the group key handshake, allowing an attacker within radio range to spoof frames from access points to clients.",802.11,2017-10-17T13:29:00.443,2019-10-03T00:03:26.223,CWE-330,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,Use of Insufficiently Random Values,2017-11-01
2743,CVE-2017-13081,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) that supports IEEE 802.11w allows reinstallation of the Integrity Group Temporal Key (IGTK) during the group key handshake, allowing an attacker within radio range to spoof frames from access points to clients.",802.11,2017-10-17T13:29:00.443,2019-10-03T00:03:26.223,CWE-323,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,"Reusing a Nonce, Key Pair in Encryption",2017-11-01
2744,CVE-2017-13082,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/f6e1f661b95908660c2bcf200266734c30803910,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) that supports IEEE 802.11r allows reinstallation of the Pairwise Transient Key (PTK) Temporal Key (TK) during the fast BSS transmission (FT) handshake, allowing an attacker within radio range to replay, decrypt, or spoof frames.",802.11,2017-10-17T13:29:00.473,2019-10-03T00:03:26.223,CWE-330,cvssMetricV30,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,NONE,8.1,HIGH,Use of Insufficiently Random Values,2017-11-01
2744,CVE-2017-13082,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/f6e1f661b95908660c2bcf200266734c30803910,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) that supports IEEE 802.11r allows reinstallation of the Pairwise Transient Key (PTK) Temporal Key (TK) during the fast BSS transmission (FT) handshake, allowing an attacker within radio range to replay, decrypt, or spoof frames.",802.11,2017-10-17T13:29:00.473,2019-10-03T00:03:26.223,CWE-323,cvssMetricV30,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,NONE,8.1,HIGH,"Reusing a Nonce, Key Pair in Encryption",2017-11-01
2745,CVE-2017-13086,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/c580b5560810c3348335b4b284a48773ceaa2301,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Tunneled Direct-Link Setup (TDLS) Peer Key (TPK) during the TDLS handshake, allowing an attacker within radio range to replay, decrypt, or spoof frames.",,2017-10-17T13:29:00.553,2019-10-03T00:03:26.223,CWE-330,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,HIGH,HIGH,NONE,6.8,MEDIUM,Use of Insufficiently Random Values,2017-11-01
2745,CVE-2017-13086,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/c580b5560810c3348335b4b284a48773ceaa2301,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Tunneled Direct-Link Setup (TDLS) Peer Key (TPK) during the TDLS handshake, allowing an attacker within radio range to replay, decrypt, or spoof frames.",,2017-10-17T13:29:00.553,2019-10-03T00:03:26.223,CWE-323,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,HIGH,HIGH,NONE,6.8,MEDIUM,"Reusing a Nonce, Key Pair in Encryption",2017-11-01
2746,CVE-2017-13087,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/58c0e963554ac0be5628f3d2e5058e5c686c128a,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) that support 802.11v allows reinstallation of the Group Temporal Key (GTK) when processing a Wireless Network Management (WNM) Sleep Mode Response frame, allowing an attacker within radio range to replay frames from access points to clients.",802.11,2017-10-17T13:29:00.600,2019-10-03T00:03:26.223,CWE-330,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,Use of Insufficiently Random Values,2017-11-01
2747,CVE-2017-13088,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/58c0e963554ac0be5628f3d2e5058e5c686c128a,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) that support 802.11v allows reinstallation of the Integrity Group Temporal Key (IGTK) when processing a Wireless Network Management (WNM) Sleep Mode Response frame, allowing an attacker within radio range to replay frames from access points to clients.",802.11,2017-10-17T13:29:00.630,2019-10-03T00:03:26.223,CWE-330,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,Use of Insufficiently Random Values,2017-11-01
2747,CVE-2017-13088,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/58c0e963554ac0be5628f3d2e5058e5c686c128a,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) that support 802.11v allows reinstallation of the Integrity Group Temporal Key (IGTK) when processing a Wireless Network Management (WNM) Sleep Mode Response frame, allowing an attacker within radio range to replay frames from access points to clients.",802.11,2017-10-17T13:29:00.630,2019-10-03T00:03:26.223,CWE-323,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,"Reusing a Nonce, Key Pair in Encryption",2017-11-01
3048,CVE-2017-0870,2017,12,12/1/17,,A-62134807,https://android.googlesource.com/platform/frameworks/minikin/+/22758c3312ada2cf9579c9c379875e3c7eb4b1f7,EoP,High,"5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"An elevation of privilege vulnerability in the Android framework (libminikin). Product: Android. Versions: 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID A-62134807.","5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",2017-12-06T14:29:00.333,2019-10-03T00:03:26.223,NVD-CWE-noinfo,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2017-12-01
3049,CVE-2017-0871,2017,12,12/1/17,,A-65281159,https://android.googlesource.com/platform/frameworks/base/+/8e151bf8999345399208d54663f103921ae5e1c6,EoP,High,8,,,An elevation of privilege vulnerability in the Android framework (framework base). Product: Android. Versions: 8.0. Android ID A-65281159.,8.0,2017-12-06T14:29:00.363,2019-10-03T00:03:26.223,NVD-CWE-noinfo,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2017-12-01
3050,CVE-2017-0872,2017,12,12/1/17,,A-65290323,https://android.googlesource.com/platform/external/skia/+/7a3ba537f7456b4870a983cd9e0a09bb3d478efc,RCE,Critical,"7.0, 7.1.1, 7.1.2, 8.0",,,"A remote code execution vulnerability in the Android media framework (libskia). Product: Android. Versions: 7.0, 7.1.1, 7.1.2, 8.0. Android ID A-65290323.","7.0, 7.1.1, 7.1.2, 8.0",2017-12-06T14:29:00.410,2017-12-19T14:39:50.153,CWE-20,cvssMetricV30,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Improper Input Validation,2017-12-01
3051,CVE-2017-0876,2017,12,12/1/17,,A-64964675,,RCE,Critical,6,,,A remote code execution vulnerability in the Android media framework (libavc). Product: Android. Versions: 6.0. Android ID A-64964675.,6.0,2017-12-06T14:29:00.567,2017-12-19T14:43:01.797,CWE-20,cvssMetricV30,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Improper Input Validation,2017-12-01
3052,CVE-2017-0877,2017,12,12/1/17,,A-66372937,,RCE,Critical,6,,,A remote code execution vulnerability in the Android media framework (libavc). Product: Android. Versions: 6.0. Android ID A-66372937.,6.0,2017-12-06T14:29:00.597,2017-12-19T14:43:10.767,CWE-20,cvssMetricV30,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Improper Input Validation,2017-12-01
3053,CVE-2017-0878,2017,12,12/1/17,,A-65186291,https://android.googlesource.com/platform/external/libhevc/+/a963ba6ac200ee4222ba4faa7137a69144ba668a,RCE,Critical,8,,,A remote code execution vulnerability in the Android media framework (libhevc). Product: Android. Versions: 8.0. Android ID A-65186291.,8.0,2017-12-06T14:29:00.630,2017-12-19T14:43:31.640,CWE-20,cvssMetricV30,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Improper Input Validation,2017-12-01
3054,CVE-2017-13151,2017,12,12/1/17,,A-63874456,https://android.googlesource.com/platform/external/libmpeg2/+/4262d8eeee23d169ab0a141f103592f7172d95bc,RCE,Critical,"6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"A remote code execution vulnerability in the Android media framework (libmpeg2). Product: Android. Versions: 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0. Android ID A-63874456.","6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",2017-12-06T14:29:00.847,2019-10-03T00:03:26.223,CWE-682,cvssMetricV30,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Incorrect Calculation,2017-12-01
