ID,CVE,year,month,spl_type,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date,earliest_version,latest_version
3700,CVE-2022-20439,2022,10,10/5/22,,"A-242266172,U-1916307",,,High,,Android,,"In Messaging, There has unauthorized provider, this could cause Local Deny of Service.Product: AndroidVersions: Android SoCAndroid ID: A-242266172",,2022-10-11T20:15:14.633,2022-10-12T20:23:51.307,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,,2022-10-01,,
3701,CVE-2022-20440,2022,10,10/5/22,,"A-242259918,U-1916307",,,High,,Android,,"In Messaging, There has unauthorized broadcast, this could cause Local Deny of Service.Product: AndroidVersions: Android SoCAndroid ID: A-242259918",,2022-10-11T20:15:14.787,2022-10-12T17:56:27.707,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,,2022-10-01,,
3732,CVE-2021-1050,2022,11,11/5/22,,A-243825200,,,High,,PowerVR-GPU,,"In MMU_UnmapPages of the PowerVR kernel driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-243825200",,2022-11-08T22:15:10.173,2023-11-18T03:17:46.917,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2022-11-01,,
3733,CVE-2021-39661,2022,11,11/5/22,,A-246824784,,,High,,PowerVR-GPU,,"In _PMRLogicalOffsetToPhysicalOffset of the PowerVR kernel driver, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-246824784",,2022-11-08T22:15:10.970,2022-11-09T15:49:25.527,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2022-11-01,,
3821,CVE-2022-20216,2022,7,7/5/22,,"A-231911916,U-1867981",,,High,,Telephony,,"android exported is used to set third-party app access permissions, and the default value of intent-filter is true. com.sprd.firewall has set exported as true.Product: AndroidVersions: Android SoCAndroid ID: A-231911916",,2022-07-13T19:15:08.907,2022-07-21T19:02:44.803,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-07-01,,
3822,CVE-2022-20217,2022,7,7/5/22,,"A-232441378,U-1882905",,,High,,Telephony,,There is a unauthorized broadcast in the SprdContactsProvider. A third-party app could use this issue to delete Fdn contact.Product: AndroidVersions: Android SoCAndroid ID: A-232441378,,2022-07-13T19:15:08.947,2023-08-08T14:22:24.967,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,LOW,LOW,6.5,MEDIUM,,2022-07-01,,
3823,CVE-2022-20236,2022,7,7/5/22,,"A-233124709,U-1883940",,,High,,gpu,,"A drm driver have oob problem, could cause the system crash or EOPProduct: AndroidVersions: Android SoCAndroid ID: A-233124709",,2022-07-13T19:15:09.533,2022-07-25T12:52:59.550,CWE-119,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-07-01,,
3824,CVE-2022-20238,2022,7,7/5/22,,"A-233154555,U-1883892",,,High,,kernel,,"'remap_pfn_range' here may map out of size kernel memory (for example, may map the kernel area), and because the 'vma->vm_page_prot' can also be controlled by userspace, so userspace may map the kernel area to be writable, which is easy to be exploitedProduct: AndroidVersions: Android SoCAndroid ID: A-233154555",,2022-07-13T19:15:09.570,2022-07-26T11:10:15.080,CWE-119,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-07-01,,
3847,CVE-2021-0697,2022,9,9/5/22,,A-238918403,,,High,,PowerVR-GPU,,"In PVRSRVRGXSubmitTransferKM of rgxtransfer.c, there is a possible user after free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-238918403",,2022-09-13T20:15:08.890,2022-09-16T18:32:16.870,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-09-01,,
3847,CVE-2021-0697,2022,9,9/5/22,,A-238918403,,,High,,PowerVR-GPU,,"In PVRSRVRGXSubmitTransferKM of rgxtransfer.c, there is a possible user after free due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-238918403",,2022-09-13T20:15:08.890,2022-09-16T18:32:16.870,CWE-416,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Use After Free,2022-09-01,,
3848,CVE-2021-0942,2022,9,9/5/22,,A-238904312,,,High,,PowerVR-GPU,,"The path in this case is a little bit convoluted. The end result is that via an ioctl an untrusted app can control the ui32PageIndex offset in the expression:sPA.uiAddr = page_to_phys(psOSPageArrayData->pagearray[ui32PageIndex]);With the current PoC this crashes as an OOB read. However, given that the OOB read value is ending up as the address field of a struct I think i seems plausible that this could lead to an OOB write if the attacker is able to cause the OOB read to pull an interesting kernel address. Regardless if this is a read or write, it is a High severity issue in the kernel.Product: AndroidVersions: Android SoCAndroid ID: A-238904312",,2022-09-13T20:15:08.983,2022-09-16T18:50:57.283,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Read,2022-09-01,,
3849,CVE-2021-0943,2022,9,9/5/22,,A-238916921,,,High,,PowerVR-GPU,,"In MMU_MapPages of TBD, there is a possible out of bounds write due to improper input validation. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-238916921",,2022-09-13T20:15:09.023,2022-09-16T19:08:05.393,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2022-09-01,,
3850,CVE-2021-0871,2022,9,9/5/22,,A-238921253,,,High,,PowerVR-GPU,,"In PVRSRVBridgePMRPDumpSymbolicAddr of the PowerVR kernel driver, a missing size check means there is a possible integer overflow that could allow out-of-bounds heap access. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-238921253",,2022-09-13T20:15:08.940,2022-09-16T18:36:28.963,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2022-09-01,,
3852,CVE-2022-20385,2022,9,9/5/22,,"A-238379819,U-1903041",,,High,,kernel,,"a function called 'nla_parse', do not check the len of para, it will check nla_type (which can be controlled by userspace) with 'maxtype' (in this case, it is GSCAN_MAX), then it access polciy array 'policy[type]', which OOB access happens.Product: AndroidVersions: Android SoCAndroid ID: A-238379819",,2022-09-13T20:15:09.087,2023-08-08T14:21:49.707,CWE-1284,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Improper Validation of Specified Quantity in Input,2022-09-01,,
3853,CVE-2022-20386,2022,9,9/5/22,,"A-238227328,U-1903099",,,High,,Android,,Summary:Product: AndroidVersions: Android SoCAndroid ID: A-238227328,,2022-09-13T20:15:09.130,2022-09-16T02:42:40.127,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-09-01,,
3854,CVE-2022-20387,2022,9,9/5/22,,"A-238227324,U-1872920",,,High,,Android,,Summary:Product: AndroidVersions: Android SoCAndroid ID: A-238227324,,2022-09-13T20:15:09.170,2022-09-16T02:42:46.993,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-09-01,,
3855,CVE-2022-20388,2022,9,9/5/22,,"A-238227323,U-1872920",,,High,,Android,,Summary:Product: AndroidVersions: Android SoCAndroid ID: A-238227323,,2022-09-13T20:15:09.217,2022-09-16T02:42:54.563,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-09-01,,
3856,CVE-2022-20389,2022,9,9/5/22,,"A-238257004,U-1872920",,,High,,Android,,Summary:Product: AndroidVersions: Android SoCAndroid ID: A-238257004,,2022-09-13T20:15:09.257,2022-09-16T02:43:01.767,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-09-01,,
3857,CVE-2022-20390,2022,9,9/5/22,,"A-238257002,U-1872920",,,High,,Android,,Summary:Product: AndroidVersions: Android SoCAndroid ID: A-238257002,,2022-09-13T20:15:09.300,2022-09-16T02:43:08.267,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-09-01,,
3858,CVE-2022-20391,2022,9,9/5/22,,"A-238257000,U-1872920",,,High,,Android,,Summary:Product: AndroidVersions: Android SoCAndroid ID: A-238257000,,2022-09-13T20:15:09.347,2022-09-16T02:43:14.370,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-09-01,,
3935,CVE-2021-0698,2022,8,8/5/22,,A-236848165,,,High,,PowerVR-GPU,,"In PVRSRVBridgeHeapCfgHeapDetails, there is a possible leak of kernel heap content due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-236848165",,2022-08-24T14:15:08.673,2022-08-25T13:42:36.920,CWE-908,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Use of Uninitialized Resource,2022-08-01,,
3936,CVE-2021-0887,2022,8,8/5/22,,A-236848817,,,High,,PowerVR-GPU,,"In PVRSRVBridgeHeapCfgHeapConfigName, there is a possible leak of kernel heap content due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-236848817",,2022-08-24T14:15:08.897,2022-08-25T13:41:07.740,CWE-908,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Use of Uninitialized Resource,2022-08-01,,
3937,CVE-2021-0891,2022,8,8/5/22,,A-236849490,,,High,,PowerVR-GPU,,An unprivileged app can trigger PowerVR driver to return an uninitialized heap memory causing information disclosure.Product: AndroidVersions: Android SoCAndroid ID: A-236849490,,2022-08-24T14:15:09.043,2022-08-27T04:00:02.343,CWE-269,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Improper Privilege Management,2022-08-01,,
3938,CVE-2021-0946,2022,8,8/5/22,,A-236846966,,,High,,PowerVR-GPU,,"The method PVRSRVBridgePMRPDumpSymbolicAddr allocates puiMemspaceNameInt on the heap, fills the contents of the buffer via PMR_PDumpSymbolicAddr, and then copies the buffer to userspace. The method PMR_PDumpSymbolicAddr may fail, and if it does the buffer will be left uninitialized and despite the error will still be copied to userspace. Kernel leak of uninitialized heap data with no privs required.Product: AndroidVersions: Android SoCAndroid ID: A-236846966",,2022-08-24T14:15:09.197,2023-08-08T14:21:49.707,CWE-909,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Missing Initialization of Resource,2022-08-01,,
3939,CVE-2021-0947,2022,8,8/5/22,,A-236838960,,,High,,PowerVR-GPU,,"The method PVRSRVBridgeTLDiscoverStreams allocates puiStreamsInt on the heap, fills the contents of the buffer via TLServerDiscoverStreamsKM, and then copies the buffer to userspace. The method TLServerDiscoverStreamsKM may fail for several reasons including invalid sizes. If this method fails the buffer will be left uninitialized and despite the error will still be copied to userspace. Kernel leak of uninitialized heap data with no privs required.Product: AndroidVersions: Android SoCAndroid ID: A-236838960",,2022-08-24T14:15:09.347,2023-08-08T14:21:49.707,CWE-909,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Missing Initialization of Resource,2022-08-01,,
3940,CVE-2021-39815,2022,8,8/5/22,,A-232440670,,,High,,PowerVR-GPU,,"The PowerVR GPU driver allows unprivileged apps to allocated pinned memory, unpin it (which makes it available to be freed), and continue using the page in GPU calls. No privileges required and this results in kernel memory corruption.Product: AndroidVersions: Android SoCAndroid ID: A-232440670",,2022-08-24T14:15:09.407,2022-08-29T01:03:24.013,CWE-416,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Use After Free,2022-08-01,,
3941,CVE-2022-20122,2022,8,8/5/22,,A-232441339,,,High,,PowerVR-GPU,,"The PowerVR GPU driver allows unprivileged apps to allocated pinned memory, unpin it (which makes it available to be freed), and continue using the page in GPU calls. No privileges required and this results in kernel memory corruption.Product: AndroidVersions: Android SoCAndroid ID: A-232441339",,2022-08-24T14:15:09.450,2022-08-29T01:03:36.933,CWE-416,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Use After Free,2022-08-01,,
3943,CVE-2022-20239,2022,8,8/5/22,,"A-233972091,U-1883877",,,High,,VSP,,"remap_pfn_range' here may map out of size kernel memory (for example, may map the kernel area), and because the 'vma->vm_page_prot' can also be controlled by userspace, so userspace may map the kernel area to be writable, which is easy to be exploitedProduct: AndroidVersions: Android SoCAndroid ID: A-233972091",,2022-08-10T20:15:26.330,2022-11-05T03:14:58.777,CWE-610,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Externally Controlled Reference to a Resource in Another Sphere,2022-08-01,,
3993,CVE-2021-39660,2022,12,12/5/22,,A-254742984,,,High,,PowerVR-GPU,,"In TBD of TBD, there is a possible way to archive arbitrary code execution in kernel due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-254742984",,2022-12-13T16:15:14.577,2022-12-15T03:59:26.800,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-12-01,,
4094,CVE-2022-20210,2022,6,6/5/22,,"A-228868888,U-1770644",,,Critical,,Modem,,"The UE and the EMM communicate with each other using NAS messages. When a new NAS message arrives from the EMM, the modem parses it and fills in internal objects based on the received data. A bug in the parsing code could be used by an attacker to remotely crash the modem, which could lead to DoS or RCE.Product: AndroidVersions: Android SoCAndroid ID: A-228868888",,2022-06-15T14:15:13.533,2022-06-24T03:27:58.040,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-06-01,,
4128,CVE-2021-1049,2022,1,1/5/22,,"A-204256722,U-1733219",,,High,,slogmodem,,Hacker one bug ID: 1343975Product: AndroidVersions: Android SoCAndroid ID: A-204256722,,2022-01-14T20:15:09.790,2022-01-20T13:43:09.910,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-01-01,,
4153,CVE-2021-39672,2022,2,2/5/22,,A-202018701,,,High,,Fastboot,,"In fastboot, there is a possible secure boot bypass due to a configuration error. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Product: Android Versions: Android SoC Android ID: A-202018701",,2022-02-11T18:15:10.467,2022-02-17T21:03:21.903,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,,2022-02-01,,
4159,CVE-2021-39616,2022,2,2/5/22,,"A-204686438,U-1704529",,,High,,sprd-vowifi,,Summary:Product: AndroidVersions: Android SoCAndroid ID: A-204686438,,2022-02-11T18:15:09.903,2022-02-15T18:14:11.893,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2022-02-01,,
4225,CVE-2021-0467,2021,5,5/5/21,,A-174490700,,,Critical,,bootROM,,"In Chromecast bootROM, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege in the bootloader, with physical USB access, with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android SoCAndroid ID: A-174490700",,2021-06-14T20:15:07.993,2021-06-22T20:49:49.017,CWE-787,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,HIGH,HIGH,HIGH,6.8,MEDIUM,Out-of-bounds Write,2021-05-01,,
4226,CVE-2021-28663,2021,5,5/5/21,,A-174259860,,,High,,Mali,,"The Arm Mali GPU kernel driver allows privilege escalation or information disclosure because GPU memory operations are mishandled, leading to a use-after-free. This affects Bifrost r0p0 through r28p0 before r29p0, Valhall r19p0 through r28p0 before r29p0, and Midgard r4p0 through r30p0.",,2021-05-10T15:15:07.557,2023-12-13T13:51:52.563,CWE-416,cvssMetricV31,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Use After Free,2021-05-01,,
4227,CVE-2021-28664,2021,5,5/5/21,,A-174588870,,,High,,Mali,,"The Arm Mali GPU kernel driver allows privilege escalation or a denial of service (memory corruption) because an unprivileged user can achieve read/write access to read-only pages. This affects Bifrost r0p0 through r29p0 before r30p0, Valhall r19p0 through r29p0 before r30p0, and Midgard r8p0 through r30p0 before r31p0.",,2021-05-10T15:15:07.590,2023-12-13T13:51:52.563,CWE-787,cvssMetricV31,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Out-of-bounds Write,2021-05-01,,
4276,CVE-2021-0889,2021,11,11/5/21,,A-180745296,,RCE,Critical,,Android TV Remote Service,,"In Android TV , there is a possible silent pairing due to lack of rate limiting in the pairing flow. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-8.1 Android-9Android ID: A-180745296","Android-10, Android-11, Android-12, Android-8, Android-9",2021-12-15T19:15:10.843,2021-12-17T15:20:32.343,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,,2021-11-01,,
4277,CVE-2021-0927,2021,11,11/5/21,,A-189824175,https://android.googlesource.com/platform/frameworks/base/+/20552b60ee15e6cbc64add4b29aade7166c8374e,EoP,High,,TvInputManager,,"In requestChannelBrowsable of TvInputManagerService.java, there is a possible permission bypass due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-8.1 Android-9Android ID: A-189824175","Android-10, Android-11, Android-12, Android-8, Android-9",2021-12-15T19:15:11.303,2021-12-17T17:58:30.250,CWE-281,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Preservation of Permissions,2021-11-01,,
4289,CVE-2021-1048,2021,11,11/5/21,,"A-204573007,","https://android.googlesource.com/kernel/common/+/77f4689de17c0887775bb77896f4cc11a39bf848"" rel=""noreferrer",EoP,High,,Kernel,,"In ep_loop_check_proc of eventpoll.c, there is a possible way to corrupt memory due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-204573007References: Upstream kernel",,2021-12-15T19:15:14.917,2021-12-20T16:56:29.830,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2021-11-01,,
4356,CVE-2020-11233,2021,1,1/5/21,,"A-170138863,,QC-CR#2257789",https://source.codeaurora.org/quic/le/kernel/lk/commit/?id=d87aa073d641fd955330754008563549146235db,,High,,Kernel,,"Time-of-check time-of-use race condition While processing partition entries due to newly created buffer was read again from mmc without validation in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2021-06-09T05:15:07.280,2021-06-11T17:04:23.877,CWE-367,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Time-of-check Time-of-use (TOCTOU) Race Condition,2021-01-01,,
4357,CVE-2020-11239,2021,1,1/5/21,,"A-168722551,,QC-CR#2744826",https://source.codeaurora.org/quic/la/kernel/msm-3.18/commit/?id=20e2434473b259b40b590099da9fbce02a37cc8a,,High,,Display,,"Use after free issue when importing a DMA buffer by using the CPU address of the buffer due to attachment is not cleaned up properly in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2021-06-09T05:15:07.380,2021-06-15T19:41:03.107,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2021-01-01,,
4358,CVE-2020-11240,2021,1,1/5/21,,"A-170138526,,QC-CR#2702760","https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=2e138f8bc21ac08898547d2320e11c073073216d,https://source.codeaurora.org/quic/la/kernel/msm-4.14/commit/?id=bbabced5e1467c10293c8f419c5fcee2a5a63235,https://source.codeaurora.org/quic/la/kernel/msm-4.14/commit/?id=1afe9f760cd54ebba2fd7f",,High,,Camera,,"Memory corruption due to ioctl command size was incorrectly set to the size of a pointer and not enough storage is allocated for the copy of the user argument in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2021-06-09T05:15:07.417,2021-06-15T19:26:09.827,CWE-131,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Incorrect Calculation of Buffer Size,2021-01-01,,
4359,CVE-2020-11250,2021,1,1/5/21,,"A-170139097,,QC-CR#2734543",https://source.codeaurora.org/quic/la/kernel/msm-4.14/commit/?id=827c2fcadb0569bd94bdff386483fb404145687b,,High,,Audio,,"Use after free due to race condition when reopening the device driver repeatedly in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-06-09T05:15:07.470,2021-06-11T17:20:34.747,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2021-01-01,,
4359,CVE-2020-11250,2021,1,1/5/21,,"A-170139097,,QC-CR#2734543",https://source.codeaurora.org/quic/la/kernel/msm-4.14/commit/?id=827c2fcadb0569bd94bdff386483fb404145687b,,High,,Audio,,"Use after free due to race condition when reopening the device driver repeatedly in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",,2021-06-09T05:15:07.470,2021-06-11T17:20:34.747,CWE-416,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Use After Free,2021-01-01,,
4360,CVE-2020-11261,2021,1,1/5/21,,"A-161373974,,QC-CR#2742124",https://source.codeaurora.org/quic/la/kernel/msm-4.19/commit/?id=b8d6a6665e15224b6913c48ac6641d6a9f42db61,,High,,Display,,"Memory corruption due to improper check to return error when user application requests memory allocation of a huge size in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2021-06-09T05:15:07.643,2021-06-16T18:28:19.220,CWE-20,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Input Validation,2021-01-01,,
4361,CVE-2020-11262,2021,1,1/5/21,,"A-170138789,,QC-CR#2742711",https://source.codeaurora.org/quic/la/kernel/msm-4.14/commit/?id=10527de01e5fb34139487a3bc4e4dbbfa97eae0e,,High,,Display,,"A race between command submission and destroying the context can cause an invalid context being added to the list leads to use after free issue. in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2021-06-09T05:15:07.670,2021-06-16T18:34:53.437,CWE-362,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2021-01-01,,
4361,CVE-2020-11262,2021,1,1/5/21,,"A-170138789,,QC-CR#2742711",https://source.codeaurora.org/quic/la/kernel/msm-4.14/commit/?id=10527de01e5fb34139487a3bc4e4dbbfa97eae0e,,High,,Display,,"A race between command submission and destroying the context can cause an invalid context being added to the list leads to use after free issue. in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",,2021-06-09T05:15:07.670,2021-06-16T18:34:53.437,CWE-416,cvssMetricV31,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH,7.0,HIGH,Use After Free,2021-01-01,,
4605,CVE-2021-0635,2021,9,9/5/21,,"A-189402477,U-1595212",,,High,,Video,,"When extracting the incorrectly formatted flv file, the memory is damaged, the playback interface shows that the video cannot be played, and the log is found to be crashed. This problem may lead to hacker malicious code attacks, resulting in the loss of user rights.Product: Androidversion:Android-10Android ID: A-189402477",Android-10,2021-10-06T15:15:14.523,2021-10-08T03:37:57.437,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,,2021-09-01,,
4606,CVE-2021-0636,2021,9,9/5/21,,"A-189392423,U-1600513",,,High,,Video,,"When extracting the incorrectly formatted avi file, the memory is damaged, the playback interface shows that the video cannot be played, and the log is found to be crashed. This problem may lead to hacker malicious code attacks, resulting in the loss of user rights.Product: Androidversion: Android-10Android ID: A-189392423",Android-10,2021-10-06T15:15:14.560,2021-10-08T03:38:41.507,NVD-CWE-noinfo,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,,2021-09-01,,
