ID,CVE,year,month,spl_type,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date
1940,CVE-2016-2446,2016,05,5/1/16,1-Mar-16,27441354*,,,High,,,Nexus 9,"The NVIDIA media driver in Android before 2016-05-01 on Nexus 9 devices allows attackers to gain privileges via a crafted application, aka internal bug 27441354.",,2016-05-09T10:59:24.547,2017-08-13T01:29:05.037,CWE-264,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.0,HIGH,"Permissions, Privileges, and Access Controls",2016-05-01
1995,CVE-2016-3769,2016,07,7/5/16,18-Apr-16,"A-28376656*,N-CVE20163769",,,Critical,,,Nexus 9,"The NVIDIA video driver in Android before 2016-07-05 on Nexus 9 devices allows attackers to gain privileges via a crafted application, aka Android internal bug 28376656.",,2016-07-11T02:00:10.733,2016-07-12T14:51:16.193,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2016-07-01
2003,CVE-2014-9795,2016,07,7/5/16,8-Aug-14,"A-28820720,,QC-CR681957","https://us.codeaurora.org/cgit/quic/la//kernel/lk/commit/?id=ce2a0ea1f14298abc83729f3a095adab43342342,https://us.codeaurora.org/cgit/quic/la//kernel/lk/commit/?id=fc3b31f81a1c128c2bcc745564a075022cd72a2e",,Critical,,,Nexus 5,"app/aboot/aboot.c in the Qualcomm components in Android before 2016-07-05 on Nexus 5 devices does not properly check for an integer overflow, which allows attackers to bypass intended access restrictions via crafted start and size values, aka Android internal bug 28820720 and Qualcomm internal bug CR681957, a related issue to CVE-2014-4325.",,2016-07-11T01:59:17.523,2016-11-28T19:14:56.977,CWE-189,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Numeric Errors,2016-07-01
2006,CVE-2014-9781,2016,07,7/5/16,6-Feb-14,"A-28410333,,QC-CR556471",https://us.codeaurora.org/cgit/quic/la/kernel/msm/commit/drivers/video/?h=LA.BF.1.1.3_rb1.12&amp;id=a2b5237ad265ec634489c8b296d870827b2a1b13&amp;context=20&amp;ignorews=0&amp;dt=0,,High,,,Nexus 7 (2013),"Buffer overflow in drivers/video/fbcmap.c in the Qualcomm components in Android before 2016-07-05 on Nexus 7 (2013) devices allows attackers to gain privileges via a crafted application, aka Android internal bug 28410333 and Qualcomm internal bug CR556471.",,2016-07-11T01:59:05.160,2016-11-28T19:14:43.817,CWE-119,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2016-07-01
2012,CVE-2014-9793,2016,07,7/5/16,13-Mar-14,"A-28821253,,QC-CR580567",https://us.codeaurora.org/cgit/quic/la/kernel/lk/commit/?id=0dcccecc4a6a9a9b3314cb87b2be8b52df1b7a81,,High,,,Nexus 7 (2013),"platform/msm_shared/mmc.c in the Qualcomm components in Android before 2016-07-05 on Nexus 7 (2013) devices mishandles the power-on write-protect feature, which allows attackers to gain privileges via a crafted application, aka Android internal bug 28821253 and Qualcomm internal bug CR580567.",,2016-07-11T01:59:16.523,2016-11-28T19:14:56.040,CWE-254,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,7PK - Security Features,2016-07-01
2013,CVE-2014-9782,2016,07,7/5/16,31-Mar-14,"A-28431531,,QC-CR511349",https://us.codeaurora.org/cgit/quic/la/kernel/msm-3.10/patch/?id=2e57a46ab2ba7299d99d9cdc1382bd1e612963fb,,High,,,"Nexus 5, Nexus 7 (2013)","drivers/media/platform/msm/camera_v2/sensor/actuator/msm_actuator.c in the Qualcomm components in Android before 2016-07-05 on Nexus 5 and 7 (2013) devices does not validate direction and step parameters, which allows attackers to gain privileges via a crafted application, aka Android internal bug 28431531 and Qualcomm internal bug CR511349.",,2016-07-11T01:59:06.457,2016-11-28T19:14:44.943,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2016-07-01
2014,CVE-2014-9783,2016,07,7/5/16,31-Mar-14,"A-28441831,,QC-CR511382","https://us.codeaurora.org/cgit/quic/la/kernel/msm/commit/?id=2b1050b49a9a5f7bb57006648d145e001a3eaa8b,https://us.codeaurora.org/cgit/quic/la/kernel/msm-3.10/commit/?id=a7502f4f801bb95bff73617309835bb7a016cde5",,High,,,Nexus 7 (2013),"drivers/media/platform/msm/camera_v2/sensor/cci/msm_cci.c in the Qualcomm components in Android before 2016-07-05 on Nexus 7 (2013) devices does not validate certain values, which allows attackers to gain privileges via a crafted application, aka Android internal bug 28441831 and Qualcomm internal bug CR511382.",,2016-07-11T01:59:07.380,2016-11-28T19:14:46.163,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2016-07-01
2015,CVE-2014-9785,2016,07,7/5/16,31-Mar-14,"A-28469042,,QC-CR545747",https://us.codeaurora.org/cgit/quic/la/kernel/msm-3.10/commit/?id=b4338420db61f029ca6713a89c41b3a5852b20ce,,High,,,Nexus 7 (2013),"drivers/misc/qseecom.c in the Qualcomm components in Android before 2016-07-05 on Nexus 7 (2013) devices does not validate addresses before copying data, which allows attackers to gain privileges via a crafted application, aka Android internal bug 28469042 and Qualcomm internal bug CR545747.",,2016-07-11T01:59:09.270,2016-11-28T19:14:48.460,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2016-07-01
2016,CVE-2014-9787,2016,07,7/5/16,31-Mar-14,"A-28571496,,QC-CR545764",https://us.codeaurora.org/cgit/quic/la/kernel/msm/commit/?id=528400ae4cba715f6c9ff4a2657dafd913f30b8b,,High,,,Nexus 7 (2013),"Integer overflow in drivers/misc/qseecom.c in the Qualcomm components in Android before 2016-07-05 on Nexus 7 (2013) devices allows attackers to gain privileges via a crafted application, aka Android internal bug 28571496 and Qualcomm internal bug CR545764.",,2016-07-11T01:59:11.240,2016-11-28T19:14:50.757,CWE-189,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Numeric Errors,2016-07-01
2017,CVE-2014-9784,2016,07,7/5/16,30-Apr-14,"A-28442449,,QC-CR585147",https://us.codeaurora.org/cgit/quic/la/kernel/msm-3.10/commit/?id=36503d639cedcc73880974ed92132247576e72ba,,High,,,"Nexus 5, Nexus 7 (2013)","Multiple buffer overflows in drivers/char/diag/diag_debugfs.c in the Qualcomm components in Android before 2016-07-05 on Nexus 5 and 7 (2013) devices allow attackers to gain privileges via a crafted application, aka Android internal bug 28442449 and Qualcomm internal bug CR585147.",,2016-07-11T01:59:08.303,2016-11-28T19:14:47.273,CWE-119,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2016-07-01
2018,CVE-2014-9777,2016,07,7/5/16,30-Apr-14,"A-28598501,,QC-CR563654",https://us.codeaurora.org/cgit/quic/la/kernel/msm/commit/?id=17bfaf64ad503d2e6607d2d3e0956f25bf07eb43,,High,,,"Nexus 5, Nexus 7 (2013)","The vid_dec_set_meta_buffers function in drivers/video/msm/vidc/common/dec/vdec.c in the Qualcomm components in Android before 2016-07-05 on Nexus 5 and 7 (2013) devices does not validate the number of buffers, which allows attackers to gain privileges via a crafted application, aka Android internal bug 28598501 and Qualcomm internal bug CR563654.",,2016-07-11T01:59:01.207,2016-11-28T19:14:39.600,CWE-119,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2016-07-01
2019,CVE-2014-9778,2016,07,7/5/16,30-Apr-14,"A-28598515,,QC-CR563694",https://us.codeaurora.org/cgit/quic/la/kernel/msm/commit/?id=af85054aa6a1bcd38be2354921f2f80aef1440e5,,High,,,"Nexus 5, Nexus 7 (2013)","The vid_dec_set_h264_mv_buffers function in drivers/video/msm/vidc/common/dec/vdec.c in the Qualcomm components in Android before 2016-07-05 on Nexus 5 and 7 (2013) devices does not validate the number of buffers, which allows attackers to gain privileges via a crafted application, aka Android internal bug 28598515 and Qualcomm internal bug CR563694.",,2016-07-11T01:59:02.193,2016-11-28T19:14:40.600,CWE-119,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2016-07-01
2020,CVE-2014-9790,2016,07,7/5/16,30-Apr-14,"A-28769136,,QC-CR545716","https://us.codeaurora.org/cgit/quic/la/kernel/msm/commit/?h=LA.BF.1.1.3_rb1.12&amp;id=6ed921bda8cbb505e8654dfc1095185b0bccc38e,https://us.codeaurora.org/cgit/quic/la/kernel/msm/commit?h=LA.BF.1.1.3_rb1.12&amp;id=9bc30c0d1832f7dd5b6fa10d5e48a29025176569",,High,,,"Nexus 5, Nexus 7 (2013)","drivers/mmc/core/debugfs.c in the Qualcomm components in Android before 2016-07-05 on Nexus 5 and 7 (2013) devices does not validate pointers used in read and write operations, which allows attackers to gain privileges via a crafted application, aka Android internal bug 28769136 and Qualcomm internal bug CR545716.",,2016-07-11T01:59:14.270,2016-11-28T19:14:54.023,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2016-07-01
2021,CVE-2014-9792,2016,07,7/5/16,30-Apr-14,"A-28769399,,QC-CR550606",https://us.codeaurora.org/cgit/quic/la/kernel/msm-3.10/commit/?id=a3e3dd9fc0a2699ae053ffd3efb52cdc73ad94cd,,High,,,Nexus 5,"arch/arm/mach-msm/ipc_router.c in the Qualcomm components in Android before 2016-07-05 on Nexus 5 devices uses an incorrect integer data type, which allows attackers to gain privileges via a crafted application, aka Android internal bug 28769399 and Qualcomm internal bug CR550606.",,2016-07-11T01:59:15.273,2016-11-28T19:14:55.040,CWE-189,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Numeric Errors,2016-07-01
2031,CVE-2015-8889,2016,07,7/5/16,30-Jun-15,"A-28822677,,QC-CR804067",https://us.codeaurora.org/cgit/quic/la/kernel/lk/commit/?id=fa774e023554427ee14d7a49181e9d4afbec035e,,High,,,Nexus 6P,"The aboot implementation in the Qualcomm components in Android before 2016-07-05 on Nexus 6P devices omits the recovery PIN feature, which has unspecified impact and attack vectors, aka Android internal bug 28822677 and Qualcomm internal bug CR804067.",,2016-07-11T01:59:27.227,2016-11-28T19:50:07.687,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2016-07-01
2036,CVE-2016-3793,2016,07,7/5/16,5-Apr-16,"A-28026625*,N-CVE20163793",,,High,,,Nexus 9,"The NVIDIA camera driver in Android before 2016-07-05 on Nexus 9 devices allows attackers to gain privileges via a crafted application, aka Android internal bug 28026625.",,2016-07-11T02:00:18.827,2017-10-19T01:30:18.833,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2016-07-01
2039,CVE-2016-3797,2016,07,7/5/16,7-Apr-16,A-28085680*       QC-CR1001450,,,High,,,Nexus 5X,"The Qualcomm Wi-Fi driver in Android before 2016-07-05 on Nexus 5X devices allows attackers to gain privileges via a crafted application, aka Android internal bug 28085680 and Qualcomm internal bug CR1001450.",,2016-07-11T02:00:21.717,2016-07-12T18:00:35.567,NVD-CWE-noinfo,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,,2016-07-01
2058,CVE-2016-3814,2016,07,7/5/16,14-Apr-16,"A-28193342*,N-CVE20163814",,,Moderate,,,Nexus 9,"The NVIDIA camera driver in Android before 2016-07-05 on Nexus 9 devices allows attackers to obtain sensitive information via a crafted application, aka Android internal bug 28193342.",,2016-07-11T02:00:37.720,2017-10-19T01:30:18.893,CWE-200,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2016-07-01
2059,CVE-2016-3815,2016,07,7/5/16,1-May-16,"A-28522274*,N-CVE20163815",,,Moderate,,,Nexus 9,"The NVIDIA camera driver in Android before 2016-07-05 on Nexus 9 devices allows attackers to obtain sensitive information via a crafted application, aka Android internal bug 28522274.",,2016-07-11T02:00:38.673,2017-10-19T01:30:18.957,CWE-200,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2016-07-01
2144,CVE-2023-28584,2023,09,9/5/23,,"A-285903061,,QC-CR#3390251","https://git.codelinaro.org/clo/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/-/commit/ec26716ab4e8fca324bb46b982fe361c94d06cd3"" rel=""noreferrer",,High,,WLAN,,Transient DOS in WLAN Host when a mobile station receives invalid channel in CSA IE while doing channel switch announcement (CSA).,,2023-09-05T07:15:14.323,2024-04-12T17:17:12.277,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,,2023-09-01
2144,CVE-2023-28584,2023,09,9/5/23,,"A-285903061,,QC-CR#3390251","https://git.codelinaro.org/clo/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/-/commit/ec26716ab4e8fca324bb46b982fe361c94d06cd3"" rel=""noreferrer",,High,,WLAN,,Transient DOS in WLAN Host when a mobile station receives invalid channel in CSA IE while doing channel switch announcement (CSA).,,2023-09-05T07:15:14.323,2024-04-12T17:17:12.277,CWE-285,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Improper Authorization,2023-09-01
2145,CVE-2023-33019,2023,09,9/5/23,,"A-285903027,,QC-CR#3403638","https://git.codelinaro.org/clo/la/platform/vendor/qcom-opensource/wlan/prima/-/commit/92c8726c452cc6c80116afd4cfc6c96f18f55272"" rel=""noreferrer",,High,,WLAN,,"Transient DOS in WLAN Host while doing channel switch announcement (CSA), when a mobile station receives invalid channel in CSA IE.",,2023-09-05T07:15:14.560,2024-04-12T17:17:15.060,NVD-CWE-noinfo,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,,2023-09-01
2145,CVE-2023-33019,2023,09,9/5/23,,"A-285903027,,QC-CR#3403638","https://git.codelinaro.org/clo/la/platform/vendor/qcom-opensource/wlan/prima/-/commit/92c8726c452cc6c80116afd4cfc6c96f18f55272"" rel=""noreferrer",,High,,WLAN,,"Transient DOS in WLAN Host while doing channel switch announcement (CSA), when a mobile station receives invalid channel in CSA IE.",,2023-09-05T07:15:14.560,2024-04-12T17:17:15.060,CWE-285,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Improper Authorization,2023-09-01
2146,CVE-2023-33021,2023,09,9/5/23,,"A-285903020,,QC-CR#3397562","https://git.codelinaro.org/clo/la/kernel/msm-5.4/-/commit/856c81bcf556a1af794579cde84f6957bb96be50"" rel=""noreferrer,https://git.codelinaro.org/clo/la/platform/vendor/qcom/opensource/graphics-kernel/-/commit/5f99504d28169d47dfbeed6c26e527155ec5fe68"" rel=""noreferrer",,High,,Display,,Memory corruption in Graphics while processing user packets for command submission.,,2023-09-05T07:15:14.717,2024-04-12T17:17:15.697,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-09-01
2146,CVE-2023-33021,2023,09,9/5/23,,"A-285903020,,QC-CR#3397562","https://git.codelinaro.org/clo/la/kernel/msm-5.4/-/commit/856c81bcf556a1af794579cde84f6957bb96be50"" rel=""noreferrer,https://git.codelinaro.org/clo/la/platform/vendor/qcom/opensource/graphics-kernel/-/commit/5f99504d28169d47dfbeed6c26e527155ec5fe68"" rel=""noreferrer",,High,,Display,,Memory corruption in Graphics while processing user packets for command submission.,,2023-09-05T07:15:14.717,2024-04-12T17:17:15.697,CWE-416,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2023-09-01
2147,CVE-2023-28581,2023,09,9/5/23,,A-285902431,,,Critical,,Closed-source component,,Memory corruption in WLAN Firmware while parsing receieved GTK Keys in GTK KDE.,,2023-09-05T07:15:14.247,2024-04-12T17:17:12.083,CWE-787,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Write,2023-09-01
2147,CVE-2023-28581,2023,09,9/5/23,,A-285902431,,,Critical,,Closed-source component,,Memory corruption in WLAN Firmware while parsing receieved GTK Keys in GTK KDE.,,2023-09-05T07:15:14.247,2024-04-12T17:17:12.083,CWE-119,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Improper Restriction of Operations within the Bounds of a Memory Buffer,2023-09-01
2148,CVE-2022-40534,2023,09,9/5/23,,A-288580358,,,High,,Closed-source component,,Memory corruption due to improper validation of array index in Audio.,,2023-09-05T07:15:12.157,2024-04-12T17:16:38.813,CWE-129,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Array Index,2023-09-01
2148,CVE-2022-40534,2023,09,9/5/23,,A-288580358,,,High,,Closed-source component,,Memory corruption due to improper validation of array index in Audio.,,2023-09-05T07:15:12.157,2024-04-12T17:16:38.813,CWE-129,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Array Index,2023-09-01
2149,CVE-2023-21646,2023,09,9/5/23,,A-271879257,,,High,,Closed-source component,,Transient DOS in Modem while processing invalid System Information Block 1.,,2023-09-05T07:15:12.410,2024-04-12T17:16:46.063,CWE-617,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Reachable Assertion,2023-09-01
2149,CVE-2023-21646,2023,09,9/5/23,,A-271879257,,,High,,Closed-source component,,Transient DOS in Modem while processing invalid System Information Block 1.,,2023-09-05T07:15:12.410,2024-04-12T17:16:46.063,CWE-617,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Reachable Assertion,2023-09-01
2150,CVE-2023-21653,2023,09,9/5/23,,A-271880270,,,High,,Closed-source component,,Transient DOS in Modem while processing RRC reconfiguration message.,,2023-09-05T07:15:12.490,2024-04-12T17:16:47.867,CWE-617,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Reachable Assertion,2023-09-01
2150,CVE-2023-21653,2023,09,9/5/23,,A-271880270,,,High,,Closed-source component,,Transient DOS in Modem while processing RRC reconfiguration message.,,2023-09-05T07:15:12.490,2024-04-12T17:16:47.867,CWE-617,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Reachable Assertion,2023-09-01
2151,CVE-2023-28538,2023,09,9/5/23,,A-280341574,,,High,,Closed-source component,,Memory corruption in WIN Product while invoking WinAcpi update driver in the UEFI region.,,2023-09-05T07:15:13.113,2024-04-12T17:17:00.820,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2023-09-01
2151,CVE-2023-28538,2023,09,9/5/23,,A-280341574,,,High,,Closed-source component,,Memory corruption in WIN Product while invoking WinAcpi update driver in the UEFI region.,,2023-09-05T07:15:13.113,2024-04-12T17:17:00.820,CWE-121,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,"A stack-based buffer overflow condition is a condition where the buffer being overwritten is allocated on the stack (i.e., is a local variable or, rarely, a parameter to a function). ,The product copies an input buffer to an output buffer without verifying that the size of the input buffer is less than the size of the output buffer, leading to a buffer overflow. ",2023-09-01
2152,CVE-2023-28549,2023,09,9/5/23,,A-280342096,,,High,,Closed-source component,,Memory corruption in WLAN HAL while parsing Rx buffer in processing TLV payload.,,2023-09-05T07:15:13.437,2024-04-12T17:17:03.490,CWE-119,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2023-09-01
2152,CVE-2023-28549,2023,09,9/5/23,,A-280342096,,,High,,Closed-source component,,Memory corruption in WLAN HAL while parsing Rx buffer in processing TLV payload.,,2023-09-05T07:15:13.437,2024-04-12T17:17:03.490,CWE-119,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2023-09-01
2153,CVE-2023-28573,2023,09,9/5/23,,A-285902920,,,High,,Closed-source component,,Memory corruption in WLAN HAL while parsing WMI command parameters.,,2023-09-05T07:15:14.167,2024-04-12T17:17:10.607,CWE-787,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2023-09-01
2153,CVE-2023-28573,2023,09,9/5/23,,A-285902920,,,High,,Closed-source component,,Memory corruption in WLAN HAL while parsing WMI command parameters.,,2023-09-05T07:15:14.167,2024-04-12T17:17:10.607,CWE-129,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Validation of Array Index,2023-09-01
2154,CVE-2023-33015,2023,09,9/5/23,,A-285903140,,,High,,Closed-source component,,Transient DOS in WLAN Firmware while interpreting MBSSID IE of a received beacon frame.,,2023-09-05T07:15:14.407,2024-04-12T17:17:12.467,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Out-of-bounds Read,2023-09-01
2154,CVE-2023-33015,2023,09,9/5/23,,A-285903140,,,High,,Closed-source component,,Transient DOS in WLAN Firmware while interpreting MBSSID IE of a received beacon frame.,,2023-09-05T07:15:14.407,2024-04-12T17:17:12.467,CWE-126,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Buffer Over-read,2023-09-01
2155,CVE-2023-33016,2023,09,9/5/23,,A-285902923,,,High,,Closed-source component,,Transient DOS in WLAN firmware while parsing MLO (multi-link operation).,,2023-09-05T07:15:14.487,2024-04-12T17:17:14.697,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Out-of-bounds Read,2023-09-01
2155,CVE-2023-33016,2023,09,9/5/23,,A-285902923,,,High,,Closed-source component,,Transient DOS in WLAN firmware while parsing MLO (multi-link operation).,,2023-09-05T07:15:14.487,2024-04-12T17:17:14.697,CWE-126,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Buffer Over-read,2023-09-01
2364,CVE-2022-27405,2023,07,7/1/23,,A-271680254,"https://android.googlesource.com/platform/external/freetype/+/d45f0e49ab54065eb72d92aa3cc5f2152b0910b7"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,FreeType commit 53dfdcd8198d2b3201a23c4bad9190519ba918db was discovered to contain a segmentation violation via the function FNT_Size_Request.,,2022-04-22T14:15:09.483,2024-02-29T01:34:23.723,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Out-of-bounds Read,2023-07-01
2365,CVE-2022-27406,2023,07,7/1/23,,A-271680254,"https://android.googlesource.com/platform/external/freetype/+/d45f0e49ab54065eb72d92aa3cc5f2152b0910b7"" rel=""noreferrer",ID,High,"11, 12, 12L, 13",,,FreeType commit 22a0cccb4d9d002f33c1ba7a4b36812c7d4f46b5 was discovered to contain a segmentation violation via the function FT_Request_Size.,,2022-04-22T14:15:09.537,2024-02-29T01:34:23.797,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,Out-of-bounds Read,2023-07-01
2731,CVE-2017-6264,2017,11,11/5/17,,"A-34705430,N-CVE-2017-6264",,EoP,High,,GPU driver,,"An elevation of privilege vulnerability exists in the NVIDIA GPU driver (gm20b_clk_throt_set_cdev_state), where an out of bound memory read is used as a function pointer could lead to code execution in the kernel.This issue is rated as high because it could allow a local malicious application to execute arbitrary code within the context of a privileged process. Product: Android. Version: N/A. Android ID: A-34705430. References: N-CVE-2017-6264.",,2017-11-14T17:29:00.383,2019-10-03T00:03:26.223,CWE-125,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Read,2017-11-01
2740,CVE-2017-13078,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Group Temporal Key (GTK) during the four-way handshake, allowing an attacker within radio range to replay frames from access points to clients.",,2017-10-17T13:29:00.193,2019-10-03T00:03:26.223,CWE-330,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,Use of Insufficiently Random Values,2017-11-01
2740,CVE-2017-13078,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) allows reinstallation of the Group Temporal Key (GTK) during the four-way handshake, allowing an attacker within radio range to replay frames from access points to clients.",,2017-10-17T13:29:00.193,2019-10-03T00:03:26.223,CWE-323,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,"Reusing a Nonce, Key Pair in Encryption",2017-11-01
2741,CVE-2017-13079,2017,11,11/5/17,,A-67737262,//android.googlesource.com/platform/external/wpa_supplicant_8/+/10bfd644d0adaf334c036f8cda91a73984dbb7b9,EoP,High,"5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1, 7.1.2, 8.0",,,"Wi-Fi Protected Access (WPA and WPA2) that supports IEEE 802.11w allows reinstallation of the Integrity Group Temporal Key (IGTK) during the four-way handshake, allowing an attacker within radio range to spoof frames from access points to clients.",802.11,2017-10-17T13:29:00.367,2019-10-03T00:03:26.223,CWE-330,cvssMetricV30,ADJACENT_NETWORK,HIGH,NONE,NONE,NONE,HIGH,NONE,5.3,MEDIUM,Use of Insufficiently Random Values,2017-11-01
