ID,CVE,year,month,spl_type,date,bug,link,Type,Severity,vul_true,component,devices,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date
2654,CVE-2022-33266,2023,01,1/5/23,,A-250627569,,,High,,Closed-source component,,"Memory corruption in Audio due to integer overflow to buffer overflow while music playback of clips like amr,evrc,qcelp with modified content.",,2023-01-09T08:15:12.230,2023-08-08T14:21:49.707,CWE-190,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2023-01-01
2698,CVE-2023-21669,2023,06,6/5/23,,"A-271892276,,QC-CR#3346764","https://git.codelinaro.org/clo/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/-/commit/1363410a456acf0bf217eea374852018993f99c0"" rel=""noreferrer",,High,,WLAN,,Information Disclosure in WLAN HOST while sending DPP action frame to peer with an invalid source address.,,2023-06-06T08:15:12.590,2024-04-12T17:16:51.647,CWE-125,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Out-of-bounds Read,2023-06-01
2698,CVE-2023-21669,2023,06,6/5/23,,"A-271892276,,QC-CR#3346764","https://git.codelinaro.org/clo/la/platform/vendor/qcom-opensource/wlan/qcacld-3.0/-/commit/1363410a456acf0bf217eea374852018993f99c0"" rel=""noreferrer",,High,,WLAN,,Information Disclosure in WLAN HOST while sending DPP action frame to peer with an invalid source address.,,2023-06-06T08:15:12.590,2024-04-12T17:16:51.647,CWE-126,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Buffer Over-read,2023-06-01
2731,CVE-2017-6264,2017,11,11/5/17,,"A-34705430,N-CVE-2017-6264",,EoP,High,,GPU driver,,"An elevation of privilege vulnerability exists in the NVIDIA GPU driver (gm20b_clk_throt_set_cdev_state), where an out of bound memory read is used as a function pointer could lead to code execution in the kernel.This issue is rated as high because it could allow a local malicious application to execute arbitrary code within the context of a privileged process. Product: Android. Version: N/A. Android ID: A-34705430. References: N-CVE-2017-6264.",,2017-11-14T17:29:00.383,2019-10-03T00:03:26.223,CWE-125,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Read,2017-11-01
2736,CVE-2017-9690,2017,11,11/5/17,,"A-36575870,QC-CR#2045285",,EoP,High,,QBT1000 driver,,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, in a qbt1000 ioctl handler, an incorrect buffer size check has an integer overflow vulnerability potentially leading to a buffer overflow.",,2017-11-16T22:29:01.517,2019-10-03T00:03:26.223,CWE-190,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2017-11-01
2737,CVE-2017-11017,2017,11,11/5/17,,"A-64453575,,QC-CR#2055629",//source.codeaurora.org/quic/la/kernel/lk/commit/?id=41423b4ef59ea8ed871ab1acc0c9cf48fd1017e4,EoP,High,,Linux boot,,"In android for MSM, Firefox OS for MSM, QRD Android, with all Android releases from CAF using the Linux kernel, while flashing a specially crafted UBI image, it is possible to corrupt memory, or access uninitialized memory.",,2017-11-16T22:29:00.440,2017-11-30T19:10:59.660,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2017-11-01
2777,CVE-2016-8424,2017,01,1/5/17,17-Sep-16,"A-31606947*,N-CVE-2016-8424",,,Critical,,,Nexus 9,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31606947. References: N-CVE-2016-8424.",3.10,2017-01-12T20:59:00.327,2017-10-19T01:30:19.833,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2778,CVE-2016-8425,2017,01,1/5/17,28-Sep-16,"A-31797770*,N-CVE-2016-8425",,,Critical,,,Nexus 9,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31797770. References: N-CVE-2016-8425.",3.10,2017-01-12T20:59:00.390,2017-10-19T01:30:19.880,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2779,CVE-2016-8426,2017,01,1/5/17,28-Sep-16,"A-31799206*,N-CVE-2016-8426",,,Critical,,,Nexus 9,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31799206. References: N-CVE-2016-8426.",3.10,2017-01-12T20:59:00.407,2017-10-19T01:30:19.910,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2780,CVE-2016-8482,2017,01,1/5/17,28-Sep-16,"A-31799863*,N-CVE-2016-8482",,,Critical,,,Nexus 9,An elevation of privilege vulnerability in the NVIDIA GPU driver. Product: Android. Versions: Android kernel. Android ID: A-31799863. References: N-CVE-2016-8482.,,2018-04-05T18:29:00.283,2018-04-17T16:46:31.967,CWE-264,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2781,CVE-2016-8427,2017,01,1/5/17,28-Sep-16,"A-31799885*,N-CVE-2016-8427",,,Critical,,,Nexus 9,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31799885. References: N-CVE-2016-8427.",3.10,2017-01-12T20:59:00.437,2017-10-19T01:30:19.973,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2782,CVE-2016-8428,2017,01,1/5/17,6-Oct-16,"A-31993456*,N-CVE-2016-8428",,,Critical,,,Nexus 9,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-31993456. References: N-CVE-2016-8428.",3.10,2017-01-12T20:59:00.467,2017-10-19T01:30:20.020,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2783,CVE-2016-8429,2017,01,1/5/17,13-Oct-16,"A-32160775*,N-CVE-2016-8429",,,Critical,,,Nexus 9,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-32160775. References: N-CVE-2016-8429.",3.10,2017-01-12T20:59:00.530,2017-10-19T01:30:20.067,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2784,CVE-2016-8430,2017,01,1/5/17,17-Oct-16,"A-32225180*,N-CVE-2016-8430",,,Critical,,,Nexus 9,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.10. Android ID: A-32225180. References: N-CVE-2016-8430.",3.10,2017-01-12T20:59:00.547,2017-10-19T01:30:20.130,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2785,CVE-2016-8431,2017,01,1/5/17,25-Oct-16,"A-32402179*,N-CVE-2016-8431",,,Critical,,,Pixel C,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.18. Android ID: A-32402179. References: N-CVE-2016-8431.",3.18,2017-01-12T20:59:00.577,2017-01-18T02:59:14.297,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2786,CVE-2016-8432,2017,01,1/5/17,26-Oct-16,"A-32447738*,N-CVE-2016-8432",,,Critical,,,Pixel C,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.18. Android ID: A-32447738. References: N-CVE-2016-8432.",3.18,2017-01-12T20:59:00.607,2017-01-18T02:59:14.360,CWE-264,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2789,CVE-2016-8435,2017,01,1/5/17,7-Nov-16,"A-32700935*,N-CVE-2016-8435",,,Critical,,,Pixel C,"An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: Kernel-3.18. Android ID: A-32700935. References: N-CVE-2016-8435.",3.18,2017-01-12T20:59:00.703,2017-01-18T02:59:14.533,CWE-284,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.0,HIGH,Improper Access Control,2017-01-01
2808,CVE-2016-8449,2017,01,1/5/17,28-Sep-16,"A-31798848*,N-CVE-2016-8449",,,High,,,Nexus 9,An elevation of privilege vulnerability in the NVIDIA GPU driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31798848. References: N-CVE-2016-8449.,3.10,2017-01-12T20:59:01.157,2017-10-19T01:30:20.177,CWE-264,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.0,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2810,CVE-2016-8451,2017,01,1/5/17,13-Oct-16,A-32178033*,,,High,,,None**,An elevation of privilege vulnerability in the Synaptics touchscreen driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.4. Android ID: A-32178033.,3.4,2017-01-12T20:59:01.233,2017-01-18T14:29:52.167,CWE-264,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.0,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2822,CVE-2016-8458,2017,01,1/5/17,Google internal,A-31968442*,,,High,,,"Nexus 5X, Nexus 6P, Nexus 9, Android One, Pixel, Pixel XL","An elevation of privilege vulnerability in the Synaptics touchscreen driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-31968442.","3.10, 3.18",2017-01-12T20:59:01.420,2017-01-24T00:09:46.877,CWE-264,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.0,HIGH,"Permissions, Privileges, and Access Controls",2017-01-01
2823,CVE-2016-8460,2017,01,1/5/17,21-Sep-16,"A-31668540*,N-CVE-2016-8460",,,High,,,Nexus 9,An information disclosure vulnerability in the NVIDIA video driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as High because it could be used to access sensitive data without explicit user permission. Product: Android. Versions: Kernel-3.10. Android ID: A-31668540. References: N-CVE-2016-8460.,3.10,2017-01-12T20:59:01.483,2017-01-18T02:59:15.813,CWE-200,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2017-01-01
2824,CVE-2016-8461,2017,01,1/5/17,21-Oct-16,A-32369621*,,,High,,,"Nexus 9, Pixel, Pixel XL",An information disclosure vulnerability in the bootloader could enable a local attacker to access data outside of its permission level. This issue is rated as High because it could be used to access sensitive data. Product: Android. Versions: Kernel-3.18. Android ID: A-32369621.,3.18,2017-01-12T20:59:01.517,2017-01-18T02:59:15.860,CWE-200,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2017-01-01
2825,CVE-2016-8462,2017,01,1/5/17,27-Oct-16,A-32510383*,,,High,,,"Pixel, Pixel XL",An information disclosure vulnerability in the bootloader could enable a local attacker to access data outside of its permission level. This issue is rated as High because it could be used to access sensitive data. Product: Android. Versions: N/A. Android ID: A-32510383.,,2017-01-12T20:59:01.547,2017-01-18T02:59:15.923,CWE-200,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2017-01-01
2826,CVE-2016-8463,2017,01,1/5/17,3-Jan-14,"A-30786860,,QC-CR#586855",https://source.codeaurora.org/quic/la/kernel/msm-3.10/commit/?id=cd0fa86de6ca1d40c0a93d86d1c0f7846e8a9a10,,High,,,None*,"A denial of service vulnerability in the Qualcomm FUSE file system could enable a remote attacker to use a specially crafted file to cause a device hang or reboot. This issue is rated as High due to the possibility of remote denial of service. Product: Android. Versions: Kernel-3.10, Kernel-3.18. Android ID: A-30786860. References: QC-CR#586855.","3.10, 3.18",2017-01-12T20:59:01.577,2017-01-18T02:59:15.987,CWE-399,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,NONE,NONE,HIGH,5.5,MEDIUM,Resource Management Errors,2017-01-01
2827,CVE-2016-8467,2017,01,1/5/17,29-Jun-16,A-30308784*,,,High,,,"Nexus 6, Nexus 6P",An elevation of privilege vulnerability in the bootloader could enable a local attacker to execute arbitrary modem commands on the device. This issue is rated as High because it is a local permanent denial of service (device interoperability: completely permanent or requiring re-flashing the entire operating system). Product: Android. Versions: N/A. Android ID: A-30308784.,,2017-01-13T16:59:00.590,2017-01-18T02:59:16.187,CWE-264,cvssMetricV30,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,"Permissions, Privileges, and Access Controls",2017-01-01
2832,CVE-2016-8469,2017,01,1/5/17,7-Sep-16,"A-31351206*,N-CVE-2016-8469",,,Moderate,,,Nexus 9,An information disclosure vulnerability in the camera driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31351206. References: N-CVE-2016-8469.,3.10,2017-01-12T20:59:01.750,2017-01-18T02:59:16.313,CWE-200,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,NONE,NONE,4.7,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2017-01-01
2836,CVE-2016-8473,2017,01,1/5/17,28-Sep-16,A-31795790*,,,Moderate,,,"Nexus 5X, Nexus 6P",An information disclosure vulnerability in the STMicroelectronics driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31795790.,3.10,2017-01-12T20:59:01.857,2017-01-18T02:59:16.533,CWE-200,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,NONE,NONE,4.7,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2017-01-01
2837,CVE-2016-8474,2017,01,1/5/17,28-Sep-16,A-31799972*,,,Moderate,,,"Nexus 5X, Nexus 6P",An information disclosure vulnerability in the STMicroelectronics driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.10. Android ID: A-31799972.,3.10,2017-01-12T20:59:01.907,2017-01-18T02:59:16.580,CWE-200,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,NONE,NONE,4.7,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2017-01-01
2842,CVE-2016-8475,2017,01,1/5/17,30-Oct-16,A-32591129*,,,Moderate,,,"Pixel, Pixel XL",An information disclosure vulnerability in the HTC input driver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.18. Android ID: A-32591129.,3.18,2017-01-12T20:59:01.937,2017-01-18T02:59:16.627,CWE-200,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,NONE,NONE,4.7,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2017-01-01
2843,CVE-2014-9420,2017,01,1/5/17,25-Dec-14,"A-32477499,",http://git.kernel.org/cgit/linux/kernel/git/torvalds/linux.git/commit/?id=f54e18f1b831c92f6512d2eedb224cd63d607d3d,,Moderate,,,Pixel C,"The rock_continue function in fs/isofs/rock.c in the Linux kernel through 3.18.1 does not restrict the number of Rock Ridge continuation entries, which allows local users to cause a denial of service (infinite loop, and system crash or hang) via a crafted iso9660 image.",3.18.1,2014-12-26T00:59:01.680,2023-02-13T00:45:21.630,CWE-399,cvssMetricV2,LOCAL,LOW,False,False,NONE,NONE,COMPLETE,4.9,MEDIUM,Resource Management Errors,2017-01-01
2865,CVE-2017-0651,2017,06,6/5/17,,A-35644815,,ID,Low,,ION subsystem,,An information disclosure vulnerability in the kernel ION subsystem could enable a local malicious application to access data outside of its permission levels. This issue is rated as Low because it first requires compromising a privileged process. Product: Android. Versions: Kernel-3.18. Android ID: A-35644815.,3.18,2017-06-14T13:29:00.653,2017-07-08T01:29:06.083,CWE-200,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,NONE,NONE,4.7,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2017-06-01
2868,CVE-2017-0649,2017,06,6/5/17,,"A-34468195,M-ALPS03162283",,EoP,Moderate,,Sound driver,,An elevation of privilege vulnerability in the MediaTek sound driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Moderate because it first requires compromising a privileged process and because of vulnerability specific details which limit the impact of the issue. Product: Android. Versions: N/A. Android ID: A-34468195. References: M-ALPS03162283.,,2017-06-14T13:29:00.607,2019-10-03T00:03:26.223,NVD-CWE-noinfo,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.0,HIGH,,2017-06-01
2869,CVE-2017-6247,2017,06,6/5/17,,"A-34386301,N-CVE-2017-6247",,EoP,High,,Sound driver,,An elevation of privilege vulnerability in the NVIDIA sound driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as High due to the possibility of local arbitrary code execution in a privileged process in the kernel. Product: Android. Versions: N/A. Android ID: A-34386301. References: N-CVE-2017-6247.,,2017-07-06T20:29:01.973,2019-10-03T00:03:26.223,NVD-CWE-noinfo,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,,2017-06-01
2870,CVE-2017-6248,2017,06,6/5/17,,"A-34372667,N-CVE-2017-6248",,EoP,Moderate,,Sound driver,,An elevation of privilege vulnerability in the NVIDIA sound driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: N/A. Android ID: A-34372667. References: N-CVE-2017-6248.,,2017-07-06T20:29:02.003,2019-10-03T00:03:26.223,NVD-CWE-noinfo,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.0,HIGH,,2017-06-01
2871,CVE-2017-6249,2017,06,6/5/17,,"A-34373711,N-CVE-2017-6249",,EoP,Moderate,,Sound driver,,An elevation of privilege vulnerability in the NVIDIA sound driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Moderate because it first requires compromising a privileged process. Product: Android. Versions: N/A. Android ID: A-34373711. References: N-CVE-2017-6249.,,2017-07-13T16:29:00.180,2019-10-03T00:03:26.223,NVD-CWE-noinfo,cvssMetricV30,LOCAL,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.0,HIGH,,2017-06-01
2873,CVE-2017-7365,2017,06,6/5/17,,"A-32449913,,QC-CR#1017009",https://source.codeaurora.org/quic/la//kernel/lk/commit/?id=da49bf21d1c19a6293d33c985066dc0273c476db,EoP,High,,Bootloader,,"In all Android releases from CAF using the Linux kernel, a buffer overread can occur if a particular string is not NULL terminated.",,2017-06-13T20:29:01.263,2019-10-03T00:03:26.223,CWE-125,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Read,2017-06-01
2878,CVE-2017-6421,2017,06,6/5/17,,"A-36251986,,QC-CR#1110563",https://source.codeaurora.org/quic/la//kernel/msm-4.4/commit/?id=be42c7ff1f0396484882451fd18f47144c8f1b6b,EoP,Moderate,,MStar touchscreen driver,,"In the touch controller function in all Qualcomm products with Android for MSM, Firefox OS for MSM, or QRD Android, a variable may be controlled by the user and can lead to a buffer overflow.",,2017-08-16T15:29:00.797,2019-10-03T00:03:26.223,CWE-120,cvssMetricV30,ADJACENT_NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,8.8,HIGH,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2017-06-01
2886,CVE-2017-8234,2017,06,6/5/17,,"A-36252121,,QC-CR#832920",https://source.codeaurora.org/quic/la/kernel/msm-3.10/commit/?id=6266f954a52641f550ef71653ea83c80bdd083be,EoP,Moderate,,Camera driver,,"In all Android releases from CAF using the Linux kernel, an out of bounds access can potentially occur in a camera function.",,2017-06-13T20:29:01.543,2019-10-03T00:03:26.223,CWE-125,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Read,2017-06-01
2896,CVE-2014-9961,2017,06,6/5/17,,A-37279724,,,Critical,,Closed-source component,,"In all Android releases from CAF using the Linux kernel, a vulnerability in eMMC write protection exists that can be used to bypass power-on write protection.",,2017-06-13T20:29:00.280,2017-07-08T01:29:00.303,CWE-284,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Improper Access Control,2017-06-01
2909,CVE-2015-9015,2017,06,6/5/17,,A-36714120,,,Critical,,Closed-source component,,An elevation of privilege vulnerability in Qualcomm closed source components. Product: Android. Versions: Android kernel. Android ID: A-36714120.,,2018-04-04T18:29:00.980,2018-05-04T13:22:03.337,CWE-264,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,"Permissions, Privileges, and Access Controls",2017-06-01
2912,CVE-2016-10336,2017,06,6/5/17,,A-37278436,,,Critical,,Closed-source component,,"In all Android releases from CAF using the Linux kernel, some regions of memory were not protected during boot.",,2017-06-13T20:29:01.060,2017-07-08T01:29:01.630,CWE-254,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,NONE,HIGH,NONE,5.5,MEDIUM,7PK - Security Features,2017-06-01
2915,CVE-2016-10335,2017,06,6/5/17,,A-37282802,,,Critical,,Closed-source component,,"In all Android releases from CAF using the Linux kernel, libtomcrypt was updated.",,2017-06-13T20:29:01.030,2017-07-08T01:29:01.583,CWE-284,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,NONE,HIGH,NONE,5.5,MEDIUM,Improper Access Control,2017-06-01
2920,CVE-2016-10299,2017,06,6/5/17,,A-32577244,,,Critical,,Closed-source component,,An elevation of privilege vulnerability in Qualcomm closed source components. Product: Android. Versions: Android kernel. Android ID: A-32577244.,,2018-04-04T18:29:01.467,2018-05-04T19:10:10.490,CWE-264,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,"Permissions, Privileges, and Access Controls",2017-06-01
2938,CVE-2015-9031,2017,06,6/5/17,,A-37275889,,,High,,Closed-source component,,"In all Android releases from CAF using the Linux kernel, a TZ memory address is exposed to HLOS by HDCP.",,2017-06-13T20:29:00.840,2017-07-08T01:29:01.303,CWE-200,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,LOW,NONE,NONE,3.3,LOW,Exposure of Sensitive Information to an Unauthorized Actor,2017-06-01
2939,CVE-2015-9032,2017,06,6/5/17,,A-37279125,,,High,,Closed-source component,,"In all Android releases from CAF using the Linux kernel, a DRM key was exposed to QTEE applications.",,2017-06-13T20:29:00.873,2017-07-08T01:29:01.350,CWE-200,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,LOW,NONE,NONE,3.3,LOW,Exposure of Sensitive Information to an Unauthorized Actor,2017-06-01
2944,CVE-2016-10342,2017,06,6/5/17,,A-37281763,,,High,,Closed-source component,,"In all Android releases from CAF using the Linux kernel, a buffer overflow vulnerability exists in a syscall handler.",,2017-06-13T20:29:01.233,2017-07-08T01:29:01.897,CWE-119,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2017-06-01
2965,CVE-2017-0558,2017,04,4/1/17,Google internal,A-34056274,https://android.googlesource.com/platform/frameworks/av/+/50358a80b1724f6cf1bcdf003e1abf9cc141b122,,Moderate,"4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1",,All,"An information disclosure vulnerability in Mediaserver could enable a local malicious application to access data outside of its permission levels. This issue is rated as Moderate because it could be used to access data without permission. Product: Android. Versions: 4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1. Android ID: A-34056274.","4.4.4, 5.0.2, 5.1.1, 6.0, 6.0.1, 7.0, 7.1.1",2017-04-07T22:59:00.870,2017-07-11T01:33:27.800,CWE-200,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,Exposure of Sensitive Information to an Unauthorized Actor,2017-04-01
2971,CVE-2017-0562,2017,04,4/5/17,16-Jul-16,"A-30202425*,M-ALPS02898189",,,Critical*,,,None**,"An elevation of privilege vulnerability in the MediaTek touchscreen driver could enable a local malicious application to execute arbitrary code within the context of the kernel. This issue is rated as Critical due to the possibility of a local permanent device compromise, which may require reflashing the operating system to repair the device. Product: Android. Versions: N/A. Android ID: A-30202425. References: M-ALPS02898189.",,2017-04-07T22:59:00.997,2019-10-03T00:03:26.223,NVD-CWE-noinfo,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,,2017-04-01
